geneID,x,y,z,intensity,seeds
adcy1,1201.39433333333,879.095666666667,0.333333333333333,550.666666666667,3
efna3,1170.60066666667,863.398,0,645.333333333333,3
hmgcr,1182.24133333333,810.282666666667,2.33333333333333,595,3
il20ra,1160.39866666667,849.196,0,545.666666666667,3
itga3,1196.90366666667,869.639666666667,3.33333333333333,666,3
pi4kb,1169.639,863.561,4.33333333333333,649.666666666667,3
ppp2r2c,1210.20233333333,837.673,6,594.333333333333,3
rictor,1169.567,826.447,3.33333333333333,688.333333333333,3
s1pr2,1169.667,863.494,6,625.666666666667,3
s1pr2,1169.667,826.494,0,653,3
sipa1l3,1135.8,860.243333333333,0,661.666666666667,3
tgfbr1,1179.37233333333,836.754,3,659,3
ywhaz,1140.53433333333,859.921333333333,1,660.333333333333,3
fake55,1159.52933333333,849.551333333333,2.66666666666667,602,3
