geneID,x,y,z,intensity,seeds
akt3,946.653,635.4385,4,591.5,4
bcl2l1,955.4885,635.94375,1,607.75,4
cacna1e,937.177666666667,599.854666666667,1,587.666666666667,3
cers5,936.516333333333,620.254333333333,2.33333333333333,636,3
csnk2a2,945.105333333333,606.544,0.333333333333333,657,3
dgkg,939.244,623.855333333333,6,858.333333333333,3
gabarapl1,923.710333333333,653.476333333333,0,706.333333333333,3
gabarapl1,936.078,650.8775,0,893,4
grin2a,929.911,651.237,3,672.25,4
grin2a,938.911,609.237,6,1232,4
mtmr3,942.085333333333,649.068,6,564.333333333333,3
mtmr3,933.7565,613.07875,2.75,683.5,4
mtmr3,939.015,616.952666666667,4,696.333333333333,3
phlpp1,939.981,617.457,3,800,1
pitx2,955.966333333333,624.959333333333,0,561.666666666667,3
plpp1,951.45275,637.25675,6,669,4
prkce,925.78,646.6175,2.25,851.25,4
pxn,931.072,648.904666666667,1.66666666666667,580.333333333333,3
pxn,937.853,624.244,4.66666666666667,580,3
ryr2,946.336,599.8825,4,654.25,4
skp1a,951.346333333333,611.104,2,727.666666666667,3
slc8a2,923.95325,653.267,4,660.75,4
zfyve16,941.253,615.623,2,593,1
