geneID,x,y,z,intensity,seeds
dlg2,1283.48575,641.9605,0,642.5,4
hmgcr,1356.24133333333,670.282666666667,0,622.333333333333,3
mapk3,1290.211,635.183,4,654,3
mknk1,1293.378,639.06575,0.75,730,4
phkb,1358.40933333333,670.434333333333,6,618.666666666667,3
rragd,1274.511,616.197666666667,0,698,3
s1pr2,1307.667,645.494,0,615.666666666667,3
senp2,1297.516,626.369,4,595,3
sipa1l3,1302.344,622.564333333333,5.33333333333333,598.333333333333,3
tnfsf14,1307.05433333333,645.134333333333,6,608.666666666667,3
fake20,1308.14566666667,645.412666666667,3.33333333333333,694.666666666667,3
