geneID,x,y,z,intensity,seeds
bmpr2,1299.87133333333,2005.06933333333,0,965,3
camk2a,1297.91175,2010.5395,2,1357.5,4
camk2a,1338.66175,2027.7895,3,987.25,4
camk2a,1303.66175,2016.5395,3.5,893.25,4
camk2a,1282.41175,2024.2895,3.5,814.75,4
camk2a,1337.66175,2039.2895,4.75,1949.75,4
camk2a,1307.91175,2016.5395,0,1272,4
camk2a,1319.56633333333,2006.24233333333,3,997.666666666667,3
camk2a,1304.16175,2030.2895,5.75,1581.75,4
camk2a,1296.233,2001.24233333333,4.33333333333333,997,3
rin1,1311.189,2020.7445,0.75,972,4
ywhab,1349.44866666667,2045.31333333333,0,1586.66666666667,3
