geneID,x,y,z,intensity,seeds
1300017j02rik,821.845333333333,1278.75,0,960.333333333333,3
acaca,804.206,1302.564,3,895,3
acvr1c,796.722,1256.69966666667,6,761.666666666667,3
acvr1c,838.055333333333,1303.36633333333,3.66666666666667,723.333333333333,3
adcy9,826.135,1323.87833333333,3,905.666666666667,3
agap2,843.6145,1297.1385,2.5,1024,4
agap2,814.692,1309.188,0,756.333333333333,3
agap2,810.412,1285.44,0,1279,1
agap2,843.232,1302.15333333333,2.66666666666667,954,3
amh,818.423333333333,1279.30666666667,2.66666666666667,1413.33333333333,3
arf2,786.593,1286.118,0.5,830,2
atp2b1,789.10325,1262.151,0,1092.25,4
atp2b1,848.214666666667,1284.15933333333,0,1110.33333333333,3
atp2b1,789.804333333333,1299.868,0.666666666666667,874.666666666667,3
atp2b1,805.137666666667,1309.20133333333,0,1101.33333333333,3
atp2b1,808.548,1257.49266666667,6,754.666666666667,3
atp2b1,825.10325,1288.151,6,908.5,4
atp2b1,800.881333333333,1294.15933333333,5.66666666666667,843.666666666667,3
atp2b1,791.35325,1280.151,0,1259,4
atp2b1,827.407,1321.18466666667,0.333333333333333,1336,3
atp2b1,843.10325,1273.151,1.75,824,4
atp2b1,803.471,1298.20133333333,0.333333333333333,1037.66666666667,3
atp2b1,793.10325,1264.901,0,1357.5,4
atp2b1,795.35325,1258.151,0.25,1385.75,4
atp2b4,795.2595,1286.1575,1.75,1055.5,4
axin1,804.84725,1269.757,0,1312.5,4
axin2,770.964666666667,1282.05066666667,0,776,3
axin2,814.3365,1277.145,0,1143.5,4
bad,844.32225,1280.25725,1.25,1280.75,4
bad,824.031666666667,1291.042,5,862.666666666667,3
bad,836.350666666667,1288.79433333333,4,772.333333333333,3
bcar1,803.0545,1277.60975,5.25,880,4
bdnf,842.989333333333,1304.353,4.33333333333333,750,3
bdnf,800.8405,1287.905,3,1499,2
bdnf,792.989333333333,1295.01966666667,3,1490.66666666667,3
bdnf,835.0835,1313.021,0,956,2
birc5,798.9905,1279.2465,4,773.5,2
bmpr1a,835.63,1300.241,0,680.666666666667,3
bmpr2,825.629,1292.3095,0.75,1228.75,4
bmpr2,792.322,1306.074,0,835,2
bmpr2,797.204666666667,1293.736,4.33333333333333,1504.33333333333,3
cab39,812.5525,1293.6565,0,1876,4
cab39,815.3025,1319.4065,0,1682,4
cab39,781.006,1296.52533333333,4,711,3
cab39,828.928666666667,1285.828,4,1057,3
cacna1a,764.369666666667,1285.20733333333,6,958.333333333333,3
cacna1a,837.369666666667,1272.54066666667,0,775.333333333333,3
cacna1a,829.15875,1313.3215,1.25,996.25,4
cacna1a,804.036333333333,1276.54066666667,6,821,3
cacna1c,842.001333333333,1309.602,5.66666666666667,869,3
cacna2d1,784.18175,1285.14775,0,1116.75,4
cacna2d1,835.174666666667,1323.09033333333,3,1009,3
cacng3,839.136,1273.02633333333,1,801.666666666667,3
camk2a,793.91175,1319.5395,4.5,1054.25,4
camk2a,842.91175,1302.0395,0.25,1035.25,4
camk2a,771.968333333333,1278.34666666667,1.33333333333333,1196,3
camk2a,800.301666666667,1285.01333333333,6,859.333333333333,3
camk2a,849.66175,1283.2895,0,1087.75,4
camk2a,837.66175,1294.7895,3.75,1271.5,4
camk2a,809.968333333333,1289.34666666667,4.66666666666667,877,3
camk2a,829.301666666667,1312.01333333333,4.66666666666667,772.666666666667,3
camk2a,793.233,1286.24233333333,5.33333333333333,1203,3
camk2a,813.41175,1325.2895,0,1375.75,4
camk2a,799.66175,1325.2895,5.5,854.25,4
camk2a,835.055333333333,1314.34633333333,4.33333333333333,938.666666666667,3
camk2a,823.566333333334,1316.909,5.33333333333333,956.333333333333,3
camkk1,808.382,1272.99,1,1436,1
camkk1,787.379,1275.4085,1.25,1136.75,4
camkk1,794.342666666667,1324.107,6,816.666666666667,3
camkk1,844.488,1280.313,0,650,1
camkk1,836.382,1322.99,3,935,1
camkk1,814.774,1307.577,0,1380.33333333333,3
camkk1,800.129,1286.1585,6,1017.5,4
camkk1,785.288,1318.9465,2,1826.5,2
camkk1,785.47,1319.3705,2,1252,2
camkk1,807.841,1273.108,0,900,2
camkk2,830.399666666667,1321.42866666667,2.66666666666667,1306.66666666667,3
camkk2,792.41275,1261.6785,6,829,4
ccnb1,841.452,1294.428,1,701,1
cd40lg,817.520333333333,1312.57166666667,2.66666666666667,698.666666666667,3
cdipt,798.057,1299.31325,2.25,838,4
cdk4,807.7105,1282.8545,4.25,1195,4
cds2,834.399,1285.61,3,654,1
chd8,797.934,1292.751,4,796,2
chuk,794.28,1286.22266666667,2,942.666666666667,3
col24a1,832.1495,1304.55875,3,1042.5,4
col5a1,801.881666666667,1279.42733333333,3,841.333333333333,3
creb3l2,839.1535,1302.5765,0,994.5,2
crk,840.112666666667,1310.938,0,849.333333333333,3
csnk1e,846.452,1290.428,5,824,1
cysltr1,849.677,1278.266,6,718,1
dgkb,795.615333333333,1270.73366666667,6,779,3
dlg3,838.742,1302.118,0,1211,1
dlg3,801.961333333333,1321.15066666667,6,940.333333333333,3
dtx1,812.127,1301.91,2,887.666666666667,3
dtx3l,838.681,1299.36266666667,0.333333333333333,691.333333333333,3
dusp5,830.691333333333,1306.113,0.333333333333333,930,3
dusp5,814.424,1302.142,3,618,1
dusp8,810.288333333333,1288.40566666667,0,1215.33333333333,3
dusp8,838.195,1281.824,4,1169,1
dusp8,818.15175,1295.83375,0,1435.75,4
ednra,811.762,1289.9475,0,790.5,2
efna4,847.195,1296.824,1,814,1
efna5,776.068666666667,1276.67566666667,0.666666666666667,678.333333333333,3
egln2,843.939,1307.91166666667,0,1272.33333333333,3
egln3,803.382,1267.99,0,1335,1
eif4e,798.182,1292.27175,1,1560.5,4
eif4e2,799.275,1286.48833333333,0,1035,3
eif4e2,781.31225,1314.65175,2,1026,4
eno2,835.3285,1311.88025,0,780.25,4
eno2,809.596,1284.95233333333,4.66666666666667,1128.33333333333,3
eno2,834.262666666667,1325.95233333333,6,915,3
epor,834.122,1304.08566666667,2,878.666666666667,3
erc1,841.864333333333,1299.914,4,1166,3
erc1,828.197666666667,1285.24733333333,0,1561,3
fgf14,799.74,1263.664,5.66666666666667,842.333333333333,3
foxo1,830.941666666667,1293.077,2.33333333333333,1048,3
fyn,836.622333333333,1325.41466666667,5,845.666666666667,3
fyn,774.319,1300.4965,4,764.5,2
fzd5,804.446333333333,1282.533,3,894.666666666667,3
fzd5,849.436666666667,1278.96933333333,6,906.333333333333,3
glp1r,800.969,1319.558,0,676,1
gna11,792.791,1270.20533333333,0,1273.33333333333,3
gna11,814.769,1309.126,0,845,1
gnai1,793.452,1294.10175,4.75,1274.5,4
gnai1,847.427333333333,1296.24766666667,2,1654.33333333333,3
gnai1,799.452,1279.35175,3.75,723.75,4
gnai3,814.948,1320.431,0,857,1
gnai3,847.508,1279.426,5.75,895.25,4
gnaq,814.545,1324.84166666667,4,1364,3
gnaq,824.545,1252.84166666667,6,1513.66666666667,3
gnaq,809.04025,1284.29725,0.75,1844.5,4
gnaq,831.211666666667,1272.175,0,1211,3
gnaq,805.9,1248.927,0,900,1
gnaq,810.54025,1249.79725,2.25,1204.25,4
gng12,842.742,1275.118,4,1280,1
gng12,777.724333333333,1305.889,0,1190,3
gng3,835.969,1317.558,2,749,1
gria2,833.8685,1297.437,5.5,969,2
gria2,789.975,1282.35625,0,1079,4
gria2,807.975,1272.10625,5.5,971.75,4
gria2,800.902,1275.03,0,667,1
gria2,806.999333333334,1303.465,0,1236.33333333333,3
gria4,822.144333333333,1313.58366666667,2.66666666666667,1145.66666666667,3
grin1,807.769,1275.228,0,1058,4
grin1,798.203,1292.32,4,1202,1
grin1,813.23,1289.854,0,690,1
grin1,808.133,1290.54866666667,2.66666666666667,987.333333333333,3
grin2c,792.698666666667,1310.86533333333,0,843,3
grm3,848.742,1279.118,6,1058,1
grm3,814.203,1301.32,1,935,1
grm5,801.603,1289.71666666667,3.66666666666667,687.333333333333,3
grm7,775.425,1304.72666666667,0,1269.33333333333,3
grm7,823.027,1286.29733333333,0.333333333333333,1049.33333333333,3
grm7,802.37625,1285.7585,0.25,845.25,4
gsk3b,807.403,1283.31733333333,1.33333333333333,1110,3
gsk3b,823.295333333333,1312.07266666667,3,1010.33333333333,3
gsk3b,835.2215,1286.3045,5.75,865,4
hcar1,812.969,1288.558,0,642,1
hhip,786.742,1303.118,6,1108,1
hif1a,797.643333333333,1271.57033333333,6,894.333333333333,3
hk3,807.261,1288.521,0,1389,1
hspa1a,792.913,1271.89233333333,0,1239.66666666667,3
htr4,835.217333333333,1269.184,0,1196.66666666667,3
htr4,801.382,1275.99,0,1078,1
igf1r,825.644333333333,1323.35766666667,0,822.666666666667,3
igf1r,784.4335,1290.5225,0.25,1802.75,4
igf1r,841.287,1313.249,3,1183,1
impad1,809.98525,1285.502,0.25,1279.75,4
impad1,779.73525,1295.252,2,911.5,4
impad1,766.73525,1293.252,0.25,995,4
impad1,793.48525,1270.252,0,1658,4
impad1,798.23525,1290.502,2,1294.75,4
inpp4a,823.488,1300.313,1,626,1
inpp5b,820.998333333333,1314.85433333333,0,1160.33333333333,3
inppl1,841.526,1314.664,0,671,1
itga11,786.326,1311.1545,5,821.5,2
itgb6,821.23,1279.854,0,635,1
itpk1,789.26325,1289.842,4,975.75,4
itpr1,774.151666666667,1303.08466666667,0,1022,3
itpr1,812.151666666667,1323.75133333333,6,1242.33333333333,3
itpr1,838.151666666667,1281.75133333333,4.66666666666667,1081.66666666667,3
jak1,799.789,1320.443,0,710,1
jun,790.626666666667,1318.49566666667,4.66666666666667,841.333333333333,3
kcnj8,810.6045,1301.476,3,877,2
lama4,818.681666666667,1322.41666666667,4.66666666666667,755.666666666667,3
lamb1,792.991666666667,1267.18133333333,0,1125.66666666667,3
llgl1,840.195,1290.824,1,914,1
lrp6,846.999,1280.258,0.666666666666667,1012,3
lrp6,817.63075,1290.6095,3,1222.75,4
lyn,797.478333333333,1283.35166666667,0,1137,3
magi1,806.964666666667,1290.61066666667,4.66666666666667,923.333333333333,3
magi1,806.298,1248.61066666667,6,846,3
map2k1,837.399,1318.128,2,1077.5,4
map2k1,801.532,1302.17066666667,4,1091,3
map2k3,797.261,1293.521,6,964,1
map3k7,802.194,1284.903,1,736,1
mapk13,821.382,1291.99,1,1503,1
mapkapk2,818.297,1322.717,3.5,799,2
mapkapk2,835.1705,1317.925,0.25,1189,4
mapkapk2,817.399,1309.61,0,828,1
mapt,809.007333333333,1270.04233333333,3,956.333333333333,3
mapt,819.029666666667,1292.24833333333,0,1444.66666666667,3
mfng,838.292333333333,1303.404,0,849,3
mmp7,818.845,1252.7745,0.5,867.5,2
mosmo,796.281333333333,1284.11966666667,3,1227.33333333333,3
mosmo,799.281333333333,1272.11966666667,0,818.666666666667,3
mpp5,825.2775,1298.3215,0.75,1486.5,4
mtmr1,832.010333333333,1299.69866666667,1.66666666666667,984.333333333333,3
mtmr1,844.87975,1302.35225,0,1359.75,4
mtmr1,836.572666666667,1302.464,3.66666666666667,886.666666666667,3
mtmr7,797.112,1283.329,0,789,1
mtmr7,799.762,1279.094,3,591,1
nfatc2,828.880333333333,1316.569,5.33333333333333,744.333333333333,3
nos2,843.88,1279.793,1,1715,1
notch1,798.399,1279.61,4,971,1
notch2,824.403,1297.03066666667,1.66666666666667,789.666666666667,3
notch3,821.399,1313.61,2,699,1
npy1r,796.815333333333,1279.25833333333,3.33333333333333,1633.33333333333,3
npy1r,834.742,1311.118,0,949,1
ntrk2,819.0285,1254.05725,0,1036.25,4
numb,784.382,1289.99,1,1114,1
p2rx3,815.556333333333,1313.68433333333,0,1001.66666666667,3
pak1,838.756333333333,1275.17333333333,0,1677.66666666667,3
pak3,798.774666666667,1268.28266666667,6,1121.66666666667,3
pak3,827.687,1296.9975,2.25,1063,4
pak3,823.687,1322.9975,3.5,1005.5,4
pak3,840.441333333333,1309.28266666667,3.33333333333333,951,3
pck2,792.287,1267.249,0,740,1
pde4d,799.4525,1281.2165,5.5,1161.5,2
pdgfd,840.227,1299.3925,0,672,2
pdgfra,834.526,1300.664,0,656,1
pi4k2a,824.966,1323.472,3,1066,1
pik3r2,794.022,1305.99766666667,0,1599.33333333333,3
pip5k1a,799.1745,1278.9875,4,673,2
pip5k1b,814.508333333333,1303.87466666667,0,1100.33333333333,3
pip5k1b,839.6015,1308.965,2,998,2
pip5k1b,816.9,1306.927,0,1022,1
pla2g2f,789.431,1316.209,0,765,3
pla2g4a,793.9895,1293.882,3.5,1550.5,2
pla2g4d,798.9,1278.927,4,933,1
pla2g4e,786.966,1285.472,1,747,1
plcg1,828.112,1310.329,4,843,1
plcg2,790.660666666667,1303.52766666667,6,718.333333333333,3
porcn,783.133,1283.2,4,1080,3
porcn,811.712,1264.27366666667,6,737.333333333333,3
ppp1cb,816.178,1307.133,3,812,3
ppp1cb,790.276,1270.26966666667,0,1145,3
ppp1cb,846.178,1303.133,2,1138.33333333333,3
ppp1cb,820.931333333333,1325.18166666667,2.66666666666667,760.666666666667,3
ppp1cb,807.276,1292.93633333333,2,962,3
ppp1cb,835.2555,1316.678,0,818,4
ppp1cb,839.228,1303.167,0,1018,1
ppp1cb,837.228,1316.167,0,625,1
ppp2r2a,836.769,1295.126,0,845,1
ppp2r2a,807.9175,1252.8655,0,1064.75,4
ppp2r2a,796.481,1284.119,3,1351,1
ppp2r5e,833.025,1303.1505,0,1462.5,4
ppp2r5e,828.443666666667,1325.82533333333,6,807.666666666667,3
ppp5c,842.88,1273.793,4,1542,1
prickle1,809.5085,1285.45525,0,1043,4
prickle1,801.192,1287.05,6,1256,1
prkaca,791.557666666667,1283.03566666667,3,744,3
prkag2,790.9,1270.927,0,1237,1
prkag2,797.517333333333,1303.07866666667,6,854,3
prkca,798.934333333333,1292.98733333333,6,824.666666666667,3
prkcz,788.95025,1277.92425,0,1232.5,4
prkd2,837.622,1290.66,4,827.333333333333,3
prkg2,800.228,1279.167,3,1161,1
prkg2,803.414,1251.38133333333,1.66666666666667,775.666666666667,3
ptk2,809.952,1321.97466666667,2.33333333333333,1175.33333333333,3
ptk2,836.521,1294.27275,3.75,1108.5,4
ptk2,803.963333333333,1292.396,1.33333333333333,1061.33333333333,3
ptk2,835.774,1307.33233333333,0,920.333333333333,3
rab2a,833.789,1296.605,2,991,3
rab2a,786.789,1310.605,3.66666666666667,910.333333333333,3
rab2a,816.789,1306.27166666667,0,1211.33333333333,3
rab2a,842.789,1284.605,5,1244.66666666667,3
rac1,791.481666666667,1258.34933333333,0.666666666666667,814.666666666667,3
rac1,797.683,1306.07425,0,1408.75,4
rap1a,806.598,1310.47666666667,1,1161.66666666667,3
rasal2,777.166333333333,1279.47633333333,6,812.333333333333,3
rassf1,819.002333333333,1319.89566666667,3.66666666666667,1109.33333333333,3
rassf6,840.195,1298.824,0,747,1
reln,844.487333333333,1265.468,2,780,3
rgl1,796.02,1258.92,6,862.333333333333,3
rgl1,825.21225,1291.80075,3,1084.25,4
rgl1,786.3945,1285.2215,0,689,2
rgl1,799.8945,1269.2215,5.5,1113.5,2
rps6ka4,775.948,1300.431,5,1017,1
rps6ka4,842.88,1284.793,4,647,1
rps6ka6,807.9,1272.927,6,837,1
rps6kb2,799.863666666667,1275.48966666667,5,921.666666666667,3
serpine1,785.412,1302.44,6,691,1
serpine1,835.521,1297.18533333333,6,837,3
serpine1,846.769,1297.126,2,724,1
sgms1,828.412,1309.87533333333,3.66666666666667,730.666666666667,3
shc4,834.322,1285.353,3.66666666666667,726.666666666667,3
shh,807.23725,1311.2425,0,1049,4
sipa1,822.0375,1314.3085,0,1157.5,2
sipa1l2,798.14725,1268.68875,0.5,761,4
