geneID,x,y,z,intensity,seeds
acvr2a,1281.26566666667,245.603,0,669.666666666667,3
apc2,1247.252,207.547,0,697,1
cnr1,1234.9525,240.7805,4,674.5,2
cnr1,1246.6075,206.6305,0,533,2
ctnnb1,1236.20366666667,242.387,0,615.666666666667,3
gria1,1264.60733333333,199.387,0,696,3
gria1,1287.60733333333,268.053666666667,0,606,3
irs1,1249.244,206.842,0,548,1
map3k2,1233.746,240.106,5,729,1
p2rx6,1233.8845,239.5655,0,704.5,2
pdpk1,1232.97366666667,193.164,5.33333333333333,736.333333333333,3
pi4kb,1234.639,240.561,1.66666666666667,835,3
pip4k2a,1258.607,271.739333333333,5.33333333333333,595.333333333333,3
plau,1235.459,240.431,0,783,1
sipa1l3,1269.36766666667,253.732,1.66666666666667,657.666666666667,3
sipa1l3,1324.03433333333,254.732,0,660.666666666667,3
tbk1,1304.114,271.453666666667,4,646.333333333333,3
tgfbr1,1289.108,214.517,0.333333333333333,590,3
tgfbr1,1236.172,242.821,0,559,1
tnfsf14,1234.6035,241.962,3.5,567,2
tnfsf14,1233.6035,239.962,0.5,793.5,2
tnfsf14,1233.6035,239.962,4,819.5,2
ywhaz,1258.105,221.467,1,711,3
fake49,1248.49866666667,207.243,6,531.666666666667,3
fake55,1234.52933333333,240.551333333333,0,810.333333333333,3
