geneID,x,y,z,intensity,seeds
adcy3,1115.456,784.2275,6,648.5,2
agap2,1129.6145,781.8885,0,842.25,4
agap2,1154.56533333333,804.153333333333,0,868.666666666667,3
agap2,1159.1145,788.6385,0,1235,4
agap2,1151.6145,794.6385,5.5,862.25,4
atp2b1,1144.13766666667,780.201333333333,5.33333333333333,1132.66666666667,3
atp2b1,1110.10325,779.151,0,1702.25,4
atp2b1,1153.21466666667,785.826,6,844.666666666667,3
atp2b1,1110.192,794.05,0,667,1
atp2b4,1115.88,784.793,6,742,1
bmp8a,1143.769,781.126,0,747,1
bmpr2,1146.77366666667,790.138,2.66666666666667,1309,3
bmpr2,1132.129,806.0595,0,1221.25,4
cab39,1107.33933333333,794.858666666667,3.66666666666667,747.666666666667,3
cab39,1147.59533333333,779.161333333333,5.66666666666667,820.333333333333,3
cab39l,1160.93825,798.4135,0,1350.5,4
cacna1a,1136.703,808.874,3,1165.66666666667,3
cacng8,1117.742,785.118,5,998,1
cacng8,1147.214,794.25,3.66666666666667,951.666666666667,3
camk2a,1108.66175,789.7895,0,1127,4
camk2a,1147.7145,794.275,3,1236.5,2
camk2a,1127.16175,798.5395,0,1041.25,4
camk2a,1131.96833333333,776.346666666667,2.33333333333333,1011,3
camk2a,1160.1115,789.1185,4,1095,2
camk2a,1138.66175,786.2895,4.75,935.25,4
camk2a,1136.16175,802.5395,0.25,1399.5,4
camk2a,1160.712,788.4605,4,970.5,2
camk2a,1127.16175,803.5395,1.75,1185.5,4
camk2a,1157.722,786.346333333333,1.66666666666667,1729,3
camkk1,1126.879,781.6585,5.5,1125.5,4
camkk2,1132.38766666667,783.133666666667,4,1077.33333333333,3
chd8,1131.18166666667,831.256,6,853.333333333333,3
col24a1,1140.9625,790.137,1,679.5,2
creb3l1,1125.66266666667,785.618333333333,0,813,3
creb3l2,1125.982,787.975,4.5,906.5,2
csnk1e,1131.684,809.023333333333,5.66666666666667,660,3
ctnna2,1118.36,785.326666666667,6,638.666666666667,3
daxx,1149.3375,782.154,4.5,1365.75,4
dlg3,1110.593,785.44125,2,970.25,4
dlg3,1130.726,821.954,0,1185,3
dlg5,1121.112,779.329,1,1889,1
dll1,1120.90675,785.206,0.25,1081.25,4
dtx1,1157.681,802.592666666667,0,940.333333333333,3
dtx3,1153.07633333333,795.922666666667,2.66666666666667,762,3
dtx3,1132.608,833.772,4.5,732.25,4
dusp8,1141.15175,782.83375,6,1095.25,4
ecsit,1115.677,785.266,6,751,1
ecsit,1160.01366666667,781.36,0,1059.66666666667,3
egf,1119.195,808.824,0,689,1
egln2,1125.83575,783.59975,0,995.75,4
egln2,1151.939,784.245,2.33333333333333,1073,3
eif4e,1134.182,817.52175,6,995.75,4
eif4e2,1142.275,803.488333333333,4,772.666666666667,3
fgf5,1120.9665,778.99375,0.75,819.75,4
fyn,1129.09825,776.977,6,1008.25,4
fyn,1118.112,776.329,4,782,1
fzd5,1130.429,833.24,2,957.5,2
gna11,1139.95433333333,785.068666666667,2.66666666666667,697,3
gna11,1118.769,785.126,6,675,1
gnaq,1109.545,783.175,2,885,3
gnaq,1154.87833333333,784.841666666667,2,815,3
gnaq,1144.933,801.1995,2,1240,2
gng2,1141.14566666667,780.757666666667,2,885.333333333333,3
gngt2,1123.75666666667,777.066,0,631,3
grb2,1151.91966666667,780.242666666667,0,728.666666666667,3
grin1,1143.8215,783.369,0.5,898.5,2
hif1a,1104.7605,780.26,0.25,1163.75,4
hif1a,1159.7605,785.51,0,1056.75,4
hspa1a,1120.287,809.249,1,724,1
htr4,1161.382,794.99,6,1099,1
impad1,1156.382,800.99,2,1036,1
inpp4a,1153.41833333333,790.934,6,675,3
itga10,1149.287,786.249,6,668,1
jag2,1118.762,785.094,6,591,1
jak1,1134.20325,780.0685,1.75,851,4
jun,1158.62666666667,783.829,0.666666666666667,907,3
jun,1142.63925,803.93825,0,979.25,4
kcnmb2,1129.85233333333,817.459,0,1176.66666666667,3
kdr,1150.341,782.141,4,744,2
lama4,1116.789,785.443,6,602,1
lbp,1131.326,777.294,2.33333333333333,971.666666666667,3
llgl1,1136.112,780.329,4,966,1
