geneID,x,y,z,intensity,seeds
Ehmt2,1127,1127,1.33333333333333,38,3
Ehmt2,505,505,0.666666666666667,51,3
Ehmt2,1587,1587,1,47.3333333333333,3
Ehmt2,202,202,6,51,3
Ehmt2,680,680,4.33333333333333,37.6666666666667,3
Ehmt2,319,319,2.66666666666667,59,3
Ehmt2,1671,1671,7,25,3
Ehmt2,988,988,6.66666666666667,36.6666666666667,3
Ehmt2,1754,1754,3,74.3333333333333,3
Ehmt2,1479,1479,7.33333333333333,54,3
Ehmt2,1204,1204,9,54.3333333333333,3
Ehmt2,259,259,8.33333333333333,44.3333333333333,3
Ehmt2,1882,1882,5,63.6666666666667,3
Ehmt2,629,629,1,58,3
Ehmt2,1085,1085,2,69.3333333333333,3
Ehmt2,761,761,4,52.75,4
Ehmt2,1720,1720,3.66666666666667,93,3
Ehmt2,1631,1631,5.33333333333333,66.3333333333333,3
Ehmt2,379,379,4.66666666666667,63,3
Ehmt2,1315,1315,0.333333333333333,22.3333333333333,3
Ehmt2,712,712,6,31.6666666666667,3
Ehmt2,103,103,7,35.75,4
Ehmt2,350,350,5.66666666666667,44.6666666666667,3
Ehmt2,1187,1187,1,47.3333333333333,3
Ehmt2,15,15,7.33333333333333,31,3
Ehmt2,1918,1918,6.66666666666667,33.6666666666667,3
Ehmt2,1891,1891,5.66666666666667,44.3333333333333,3
Ehmt2,547,547,3,39.3333333333333,3
Ehmt2,1661,1661,6.33333333333333,42.3333333333333,3
Ehmt2,1178,1178,6,46,3
Ehmt2,920,920,3,76,4
Ehmt2,1640,1640,0,35.3333333333333,3
Ehmt2,1319,1319,6.33333333333333,24.3333333333333,3
Ehmt2,1147,1147,6,61,3
Ehmt2,269,269,3.33333333333333,55.6666666666667,3
Ehmt2,651,651,0.333333333333333,23,3
Ehmt2,310,310,0,65,3
Ehmt2,1687,1687,2.33333333333333,64.6666666666667,3
Ehmt2,1669,1669,1,28.3333333333333,3
Ehmt2,1478,1478,2,16.6666666666667,3
Ehmt2,2042,2042,5.33333333333333,78,3
Ehmt2,438,438,3.33333333333333,36.3333333333333,3
Ehmt2,514,514,1,21,3
Dnmt3a,1983,1983,3.33333333333333,77.6666666666667,3
Dnmt3a,95,95,1,27,3
Dnmt3a,1391,1391,0,66.6666666666667,3
Dnmt3a,1156,1156,8.66666666666667,27.6666666666667,3
Dnmt3a,910,910,4.5,29.25,4
Dnmt3a,1739,1739,0.666666666666667,72.6666666666667,3
Dnmt3a,1052.5,1052.5,8.16666666666667,35,6
Dnmt3a,28,28,8.66666666666667,50.6666666666667,3
Dnmt3a,1933,1933,1.33333333333333,48,3
Dnmt3a,122,122,3,63.6666666666667,3
Dnmt3a,1481,1481,5.33333333333333,69,3
Dnmt3a,381,381,0.666666666666667,60.6666666666667,3
Dnmt3a,1352,1352,8.33333333333333,26,3
Dnmt3a,1503,1503,1.25,65.75,4
Dnmt3a,1772,1772,7.66666666666667,59.3333333333333,3
Dnmt3a,998,998,2.33333333333333,64.3333333333333,3
Dnmt3a,447,447,1,27.6666666666667,3
Dnmt3a,940,940,8.33333333333333,85.6666666666667,3
Dnmt3a,1116,1116,0.666666666666667,44.6666666666667,3
Dnmt3a,739,739,5.66666666666667,52,3
Dnmt3a,50,50,4.66666666666667,21.6666666666667,3
Dnmt3a,65,65,6.6,43.2,5
Dnmt3a,706,706,6,41.75,4
Dnmt3a,2028,2028,3.33333333333333,73,3
Dnmt3a,862,862,8,71,3
Dnmt3a,1288,1288,7.66666666666667,86.6666666666667,3
Dnmt3a,71,71,1,57.6666666666667,3
Dnmt3a,1371,1371,7.66666666666667,53.6666666666667,3
Dnmt3a,1737,1737,6.33333333333333,84.3333333333333,3
Dnmt3a,95,95,8.66666666666667,40.6666666666667,3
Dnmt3a,1203,1203,8,23.6666666666667,3
Dnmt3a,1149,1149,0.666666666666667,68.3333333333333,3
Dnmt3a,1319,1319,3.66666666666667,53,3
Dnmt3a,1973,1973,1,44.3333333333333,3
Dnmt3a,1538,1538,0,71.3333333333333,3
Dnmt3a,953,953,1.33333333333333,38.6666666666667,3
Dnmt3a,697,697,0.75,72.5,4
Dnmt3a,250,250,8.33333333333333,54,3
Dnmt3a,102,102,7,49,3
Dnmt3a,1917,1917,6,57.3333333333333,3
Dnmt3a,1069,1069,2.66666666666667,47,3
Dnmt3a,1391,1391,7.33333333333333,27,3
Dnmt3a,1493,1493,4.33333333333333,79.3333333333333,3
Dnmt3a,1616,1616,7,67,3
Dnmt3a,1299,1299,8.33333333333333,32,3
Dnmt3a,1287,1287,2.33333333333333,45.3333333333333,3
Dnmt3a,475,475,4,36.6666666666667,3
Dnmt3a,448,448,6,52,3
Dnmt3a,1152,1152,1,51.3333333333333,3
Dnmt3a,1608,1608,7.66666666666667,66.3333333333333,3
Dnmt3a,795,795,5,65.6666666666667,3
Zic3,571,571,1.66666666666667,14,3
Zic3,1626,1626,1,50,3
Zic3,343,343,5,59.3333333333333,3
Zic3,786,786,3.33333333333333,29.3333333333333,3
Zic3,996,996,8.33333333333333,49.6666666666667,3
Zic3,1858,1858,5.33333333333333,36,3
Zic3,1787,1787,3,46.3333333333333,3
Zic3,661,661,3,80.3333333333333,3
Zic3,1368,1368,6.33333333333333,20,3
Zic3,488,488,7,53,4
Zic3,1136,1136,0.666666666666667,55,3
Zic3,54,54,4.75,34.75,4
Zic3,236,236,1.66666666666667,51.6666666666667,3
Zic3,1193,1193,1,47.6666666666667,3
Zic3,1423,1423,5,51,3
Zic3,1926,1926,5,30.6666666666667,3
Zic3,1569,1569,4,63.3333333333333,3
Zic3,820,820,0.333333333333333,62,3
Zic3,10,10,6.33333333333333,57.3333333333333,3
Zic3,135,135,5,41.6666666666667,3
Zic3,966,966,2.66666666666667,33.6666666666667,3
Zic3,1468,1468,4,14.3333333333333,3
Zic3,1222,1222,0.666666666666667,52.3333333333333,3
Zic3,384,384,5.33333333333333,38.3333333333333,3
Zic3,1446,1446,2.66666666666667,47.6666666666667,3
Zic3,682,682,7.33333333333333,46.3333333333333,3
Zic3,1808,1808,7,48.3333333333333,3
Zic3,1440,1440,7.33333333333333,63,3
Zic3,1652,1652,6.66666666666667,65.6666666666667,3
Zic3,102,102,2.66666666666667,53,3
Zic3,1309,1309,5,75,3
Zic3,1389,1389,1.33333333333333,33,3
Zic3,835,835,7.66666666666667,74.3333333333333,3
Zic3,1373,1373,7.33333333333333,34.3333333333333,3
Zic3,2044,2044,4,86.3333333333333,3
Zic3,669,669,6.5,26,4
Zic3,296,296,0.666666666666667,84.6666666666667,3
Zic3,484,484,3.66666666666667,52.3333333333333,3
Zic3,570,570,8.33333333333333,67,3
Zic3,676,676,7,53.3333333333333,3
Zic3,787,787,6.66666666666667,93.6666666666667,3
Zic3,1803,1803,2.66666666666667,69.3333333333333,3
Zic3,894,894,1.66666666666667,75,3
Zic3,1268,1268,5.33333333333333,54,3
Zic3,1285,1285,7.33333333333333,29,3
Zic3,38,38,4.66666666666667,67.3333333333333,3
Zic3,146,146,6,54.6666666666667,3
Zic3,894,894,5.25,36.5,4
Zic3,1012,1012,5,66,3
Carm1,980,980,0.666666666666667,45.3333333333333,3
Carm1,558,558,4.33333333333333,51,3
Carm1,271,271,2.33333333333333,45.6666666666667,3
Carm1,2046,2046,1,40.6666666666667,3
Carm1,19,19,8,39,3
