geneID,x,y,z,intensity,seeds
1300017j02rik,1571.512,950.75,0.666666666666667,793.333333333333,3
abcc4,1549.06133333333,879.36,6,812.333333333333,3
acaca,1546.88,909.793,2,718,1
acvr1c,1528.9565,952.173,6,663,2
acvr1c,1558.49233333333,891.470333333333,0,871.333333333333,3
acvr2b,1532.30066666667,910.164333333333,3,767.666666666667,3
adcy9,1545.85466666667,958.541,6,730.333333333333,3
adipor2,1519.452,929.428,5,789,1
agap2,1547.02533333333,880.854666666667,1.66666666666667,592,3
atp2b1,1612.987,927.725333333333,2,869,3
atp2b1,1547.322,881.239,0,820,2
atp2b1,1521.35325,912.401,4,866.5,4
atp2b1,1548.096,921.525,0,706,2
atp2b1,1522.471,919.201333333333,1.66666666666667,1086,3
atp2b1,1612.21466666667,943.159333333333,0.333333333333333,887.333333333333,3
avpr1b,1563.801,906.017,0,720,1
bcar1,1552.195,874.824,0,1113,1
bmpr1a,1600.913,899.268,5,871.333333333333,3
cab39,1551.262,951.828,5,842.333333333333,3
cab39,1548.262,940.161333333333,6,713,3
cacna1a,1534.03633333333,920.207333333333,1.33333333333333,1315.33333333333,3
cacna1a,1571.36966666667,949.207333333333,3,858.333333333333,3
cacna2d3,1542.6105,886.277,0,1298.5,2
camk2a,1562.66175,896.5395,2.75,975,4
camk2a,1564.41175,920.2895,0,1323.75,4
camk2a,1521.1115,937.1185,0,1335.5,2
camk2a,1544.66175,936.5395,6,996.5,4
camk2a,1545.635,894.68,5,1138.66666666667,3
camk2a,1540.16175,890.5395,0,991.75,4
camk2a,1546.948,899.431,6,713,1
camk2a,1567.16175,912.5395,0,1480.25,4
camk2a,1540.91175,886.5395,0,1273,4
camkk1,1537.34266666667,934.773666666667,3.66666666666667,959.666666666667,3
camkk1,1564.379,906.6585,0,1272.75,4
ccne1,1560.396,971.415,6,836.25,4
ccne2,1546.27633333333,906.860333333333,4.33333333333333,804.333333333333,3
cdk4,1565.9605,900.1045,0,1327.25,4
cdk4,1512.7105,940.1045,3,1011,4
cdk4,1536.4605,913.8545,5.25,848.5,4
cds1,1558.024,961.601666666667,2,1364,3
cds2,1562.96375,932.41275,3,840,4
cds2,1538.48533333333,925.347,4.33333333333333,683,3
cds2,1519.856,929.467333333333,4,621,3
cds2,1571.152,908.347,5,1067,3
chd8,1596.982,942.7575,3,680.5,2
chuk,1551.452,875.428,3,1245,1
cngb3,1560.672,937.478666666667,5.66666666666667,713.333333333333,3
cngb3,1560.672,937.478666666667,1.66666666666667,749.666666666667,3
creb3l2,1547.4405,938.2275,3,866,2
creb3l2,1543.71933333333,953.951,3.66666666666667,1096.66666666667,3
creb3l2,1530.025,915.452666666667,0,781,3
crtc2,1566.966,957.472,0,640,1
crtc2,1583.78533333333,951.605,2.33333333333333,782.333333333333,3
csf1r,1582.07766666667,946.676,4.33333333333333,906.666666666667,3
ctnna2,1542.07075,959.325,3,838.75,4
ctnna2,1564.1975,919.185,0,966.5,2
cul1,1540.723,958.467333333333,5.66666666666667,750,3
cul1,1572.1075,956.73075,0,932.75,4
dgkb,1525.02675,909.4305,0,1251.5,4
dgkb,1560.399,937.61,2,631,1
dlg3,1528.628,953.150666666667,0,982.333333333333,3
dlg5,1522.18633333333,924.306666666667,6,693.666666666667,3
drd1,1564.40833333333,903.490333333333,0.333333333333333,1025.33333333333,3
ecsit,1557.39733333333,968.227333333333,5.66666666666667,804.666666666667,3
ednrb,1558.973,949.63475,4.25,809.25,4
efna2,1570.902,920.03,2,562,1
eif4e,1569.481,924.119,2,1226,1
eif4e,1560.682,886.27175,1.5,1129.5,4
eif4e,1553.9,932.927,0,1131,1
eno2,1543.26266666667,951.619,5.66666666666667,937,3
eno2,1567.26266666667,899.285666666667,0,1469.66666666667,3
eno2,1538.26266666667,962.619,3.66666666666667,1121.33333333333,3
erbb4,1543.73275,959.66275,0,1140.5,4
erbb4,1547.98275,964.16275,0,1232.75,4
erc1,1545.89825,934.4355,2.5,992,4
f2r,1540.9205,917.2885,0.75,1153,4
fgf14,1542.046,937.472666666667,6,844.333333333333,3
fgfr2,1532.39933333333,934.225333333333,5,895.333333333333,3
fyn,1558.789,890.443,0,773,1
fzd5,1546.46966666667,899.345666666667,6,903.333333333333,3
gadd45g,1571.285,970.985,1,868.666666666667,3
ghr,1562.638,880.970666666667,1,1244,3
ghsr,1543.412,923.44,0,639,1
gnaq,1595.79025,941.04725,3,965,4
gnaq,1543.13066666667,884.354333333333,4.66666666666667,910.333333333333,3
gnaq,1543.21166666667,938.508333333333,6,920,3
gnaq,1569.87833333333,974.508333333333,1.66666666666667,792.666666666667,3
gnaq,1618.04025,900.79725,4.5,1004,4
gnaq,1556.933,885.6995,0,1060,2
gng12,1557.05766666667,962.889,0.333333333333333,1022.66666666667,3
gng2,1561.63233333333,934.592333333333,4,949.666666666667,3
gng2,1527.299,915.592333333333,0.666666666666667,824.333333333333,3
gria2,1573.666,946.131666666667,2.33333333333333,729.666666666667,3
gria2,1552.37033333333,880.327333333333,0.666666666666667,810,3
gria2,1595.33266666667,930.465,0,1169.66666666667,3
grin1,1537.019,951.478,3.75,713,4
grin1,1544.0845,961.896,0,841.5,2
grm3,1550.55666666667,879.678666666667,2,1714.66666666667,3
grm5,1550.773,965.186666666667,6,792,3
grm5,1579.66366666667,943.912,6,673,3
gsk3b,1568.9715,920.3045,0.5,1042.75,4
gsk3b,1551.73633333333,874.317333333333,0,990.333333333333,3
hif1a,1551.2605,955.51,0,1126.5,4
hk3,1563.00333333333,880.656333333333,2,1226.66666666667,3
hrh1,1530.969,929.558,1,659,1
htr4,1573.382,959.99,3,1116,1
il15,1610.09266666667,928.979,0.333333333333333,969,3
inpp4a,1556.1355,934.26275,1.25,1214.25,4
inpp4a,1547.75166666667,884.267333333333,0,750,3
inpp5b,1555.097,933.273,0,1356.5,2
inpp5b,1520.531,911.385333333333,0,1155.33333333333,3
itpk1,1545.60833333333,956.400333333333,4,888.666666666667,3
jak1,1536.09566666667,940.87,1,1079.66666666667,3
kcnmb1,1566.688,884.7085,4.5,961.5,2
kcnmb2,1541.657,954.570666666667,1.33333333333333,1053.66666666667,3
lama3,1559.29166666667,973.395666666667,3,868.333333333333,3
lamb1,1558.59333333333,932.906666666667,6,743.666666666667,3
llgl1,1609.677,929.266,1,768,1
llgl1,1615.35833333333,927.47,0.333333333333333,1173,3
lyn,1559.762,937.094,3,639,1
magi1,1570.885,922.472333333333,6,1009.66666666667,3
magi1,1581.21833333333,869.472333333333,3,763.333333333333,3
map2k5,1548.06325,915.534,3.75,1134.75,4
map3k1,1567.364,923.8495,0,997.75,4
