hyb,ch,x,y,z,int
0,1,110.56651127260174,436.11860117150144,1.1361857321886115,2240.711695782602
0,1,88.76429509059717,419.5626489058036,1.7165299426215148,613.575574794175
0,1,84.71344631779287,420.23028992640707,1.1112164163160851,2007.7690068454333
0,1,87.39877750876836,397.72113944458886,1.1683864319206028,1111.1889796491737
0,1,87.22754803791071,464.6948454412465,1.6287598263831728,371.5076616378731
0,1,147.86684803332417,332.32648361945917,1.1183016957149094,2170.265456810544
0,1,166.87811370826606,498.21463015934387,1.109052776131154,1132.5099721241545
0,1,109.63312314524204,433.5193447851663,1.1956308360254329,1297.0840056741772
1,1,97.57009758153887,489.83343614252533,1.1507029749193272,1773.9683288770623
1,1,154.91142588559782,412.63098986227004,1.1316627029840456,1471.0582329379597
1,1,145.38067111526155,497.39181117618006,1.0897316200582825,1883.0118335502427
2,1,117.76770620805443,442.99341833630206,1.1454408598999326,2030.4430848460397
2,1,170.31127500456003,497.2239424575603,1.0068140022003835,755.3874452020642
3,1,6363.751573027396,12030.432917310818,530.4149342461628,0.06710803608893907
3,1,11248.430241205804,7712.5368818187735,9591.720726849124,0.002403574182068924
4,1,101.94648530676037,479.807026650174,1.109874115321495,1790.4487892692698
4,1,167.8667870772393,326.62543141730123,1.1197106050374361,1481.6151749795083
5,1,105.70725388256149,400.52562456841116,1.0889314027933594,2776.318824811596
5,1,101.42934283075772,476.69053268324205,1.615940867576749,569.7006198516801
5,1,95.05684161759072,466.6777805806122,1.192945347754055,2340.9673777446314
5,1,185.98803891058878,330.7653304793316,1.1297142045516382,2202.607618925677
5,1,144.41332771750342,443.4033073104897,1.139433620511922,1770.3916664902606
5,1,161.8731498529828,422.6710182976703,1.0733572485231897,1647.5179566071388
5,1,146.67933539273952,321.7853637480331,1.1515313698887022,2358.140561071532
5,1,129.67766672789557,432.8213609443703,1.049941738718233,1283.9581404013516
6,1,94.73573480478196,405.4230078656527,1.1660826790116905,2423.246566258235
6,1,139.7758306669732,420.72680199999087,1.1043817600570809,1836.045939032572
6,1,133.42207746557918,342.63161115274534,1.1445293176966906,2029.4334428877264
7,1,101.67312243178516,476.71783070380064,1.4593643183711151,1082.0253231589652
7,1,102.81600847681221,473.84975048185333,1.1510895409656636,1728.9275469388513
7,1,86.79870610460243,461.06422961455416,1.1016181614338922,1675.2608879662378
7,1,143.5685583730674,316.55783539977125,1.1239193599479442,2200.7253964666074
8,1,96.56634461270849,435.1485546404465,1.4382752495415805,589.2760980770311
8,1,82.60757457101586,440.55900139277963,1.1120077452951873,2044.8800111434828
8,1,91.31544710517285,461.09124738928176,1.9317478622997093,348.02255116138133
8,1,143.83647390156867,331.7160504651012,1.0897491892914175,2317.387734593139
8,1,205.5153378787791,438.9751850843422,1.1085864525227036,2173.7844597678195
8,1,154.28099462369332,328.1918105125273,1.1011953256065494,2330.301137538887
8,1,170.73776479942882,322.7617548706532,1.0018313202331706,1372.7286968074773
8,1,148.0019225922853,391.42874643236036,1.1059898948584852,1176.7780148422494
9,1,5434.832776395998,9050.40329106241,2161.61839943347,0.010229382970272994
9,1,11221.419450300227,156.7160750710318,4516.892084924303,0.09152562743476522
10,1,101.89804803401056,464.26949230542056,1.1323129154957037,1873.6231731498035
10,1,167.79192210772214,402.8611875852336,1.0936014068632178,1154.6189501211054
10,1,108.57161879230257,450.9633269227237,1.070773327510721,3537.4007199618673
11,1,171.85616322243874,317.84422266919137,1.7072191967634731,338.40315068674613
11,1,172.59977019629207,336.4333556909864,1.149604215461428,2428.0689338637403
11,1,168.33847659737697,322.8410170538268,1.0075103944631154,1617.7539228097596
11,1,186.94770593139347,325.4923708442401,1.1258192109073624,1495.7996219247839
12,1,139.81912058920514,490.40295048641167,1.125053964537247,1386.455988040997
13,1,90.32598003041944,422.124074863578,1.1793313182948868,2491.2474393040325
13,1,86.17613799312937,412.4803177093349,1.7167613201997811,360.7724707574175
13,1,89.77592927061869,444.53235933909883,1.2017448745979158,2286.361510847424
13,1,118.48896260099787,475.7545684583743,1.1595182810689495,2475.804824878234
13,1,122.82032944675976,466.3165360096258,1.1290189891942888,2162.4735350875967
13,1,160.35185962441744,339.4751084356575,1.130509813345976,2087.143116530732
13,1,146.4363849705171,332.88418400034567,1.1479120107964207,1243.9757423446456
13,1,193.18352103980044,334.41842424186336,1.1385549363949758,1582.0416819652985
14,1,120.416504866973,331.75552103616155,1.1495927556691945,1756.0267237369285
14,1,98.51113708359452,438.83828329457185,1.1507464484650023,1472.9556051572165
14,1,107.61424677236978,418.91329680513985,1.1091734388343577,1968.220955868412
14,1,108.98549533528755,468.40599784807387,1.0917004258566758,1597.403893460379
14,1,136.71372581480935,380.43946317893176,1.1165748975265342,1700.0889785424426
14,1,186.79501288150232,339.27512739861686,1.1319643486154376,1430.5080310482865
15,1,120.92270608006321,487.3597692202719,1.1098657040926498,1574.4942103704896
16,1,210.4332468764748,408.72469494536904,1.105339405574157,1065.174269913942
