geneID,x,y,z,intensity,seeds
acvr1,343.215333333333,1673.27833333333,0.333333333333333,840.333333333333,3
adam17,385.096666666667,1631.90166666667,1.66666666666667,876.333333333333,3
atp2b1,396.85325,1626.401,2.75,948.75,4
cacna2d3,396.234,1644.891,0,761.666666666667,3
cacna2d4,386.7,1644.85133333333,3,777.333333333333,3
cacna2d4,333.399,1624.61,2,811,1
cacna2d4,380.089333333333,1656.03166666667,4,884.333333333333,3
camk2a,335.41175,1658.0395,0,1560.75,4
camk2a,338.16175,1619.2895,0,1374.25,4
camk2a,352.41175,1648.7895,0,1507.25,4
camk2a,359.66175,1635.0395,0,1461.5,4
camk2a,343.057,1657.22266666667,0,962.333333333333,3
camk2a,362.41175,1668.0395,0,1271.25,4
camk2a,341.66175,1674.7895,5.75,901.25,4
camk2a,328.722,1614.67966666667,0.333333333333333,1557,3
camk2a,336.388666666667,1656.34633333333,3.66666666666667,1066.33333333333,3
camk2a,331.41175,1630.2895,0,1667,4
crk,342.23,1623.854,2,656,1
ctbp1,333.796,1624.648,2,792.75,4
eif4e,371.432,1637.52175,3.25,766.25,4
eif4e,349.942666666667,1642.38666666667,0,1684.33333333333,3
fgf16,334.228,1624.167,3,620,1
gnaq,371.878333333333,1666.84166666667,0,1088.66666666667,3
gng4,333.677,1625.266,2,775,1
grm3,386.377,1601.41266666667,0,839.333333333333,3
gsk3b,345.962,1624.73933333333,0,1004.33333333333,3
igf1r,324.4335,1619.5225,3.25,834,4
il1r2,333.452,1624.428,2,727,1
impad1,330.38,1643.33033333333,0,997,3
itpr3,342.194,1624.903,2,709,1
lamb1,334,1625,2,814,1
mmp7,341.203,1624.32,2,661,1
pak1,362.11525,1674.8925,0,1072.5,4
pak1,334.193666666667,1624.92566666667,2,725,3
pdgfa,324.430666666667,1615.38966666667,0,848.333333333333,3
pdgfb,333.23,1623.854,3,733,1
pik3cd,341.399,1624.61,2,712,1
pla2g2c,334.488,1625.313,2,884,1
ppard,341.526,1624.664,2,661,1
rab2a,326.371333333333,1628.23033333333,3.33333333333333,1030.66666666667,3
rab2a,341.5505,1624.204,2,648,2
ralb,323.105333333333,1626.14433333333,0,675.666666666667,3
thpo,333.287,1624.249,3,675,1
tnc,333.769,1625.126,2,821,1
wnt9b,341.834666666667,1624.07066666667,2,754.666666666667,3
fake9,333.948,1624.431,3,680,1
fake19,340.801,1625.017,2,706,1
fake34,341.9775,1623.97925,2,732.25,4
fake36,333.742,1625.118,3,1012,1
fake37,341.192,1624.05,2,702,1
