geneID,x,y,z,intensity,seeds
Klhl2,322.637353461312,903.150761011686,1.06157721866561,2517.765519777,3
Nfe2l1,365.333546334938,922.743591089732,1.11350720037159,2861.31884478528,4
Nfe2l1,361.232824514841,902.400767091785,1.09393662692202,2797.9879926881,3
Nfe2l1,344.58167715545,930.185711880821,1.10853572895988,2686.12335677119,4
Chd5,421.129230380721,920.823090725484,1.81369387203863,925.410816044704,2
Abcf1,321.811804207154,902.332549423707,1.07381001261255,2129.24079486311,1
Zmynd11,380.10184137484,894.099690134508,1.10371195601442,1719.00754324355,3
Bclaf1,363.285723699636,857.4969722147,1.15135591130782,2741.59437572515,3
Bptf,440.177251503389,930.561182421456,1.08973649794922,4866.82276723643,3
Bptf,361.265115836645,866.99906716009,1.35845738107714,2579.93314636215,3
Bptf,386.653508081674,828.4199530777,1.11615958141992,1930.628768646,3
Bptf,411.717826680707,925.306883816843,1.16962089873824,2824.44867096204,3
Cyfip1,337.271888222325,925.619023358398,1.09519326086424,3245.85581656399,3
Cyfip1,338.083058082299,868.103564466981,1.13867808097869,3951.1360749482,1
Sh3glb2,440.106499559965,922.128721025256,1.07521012926922,3121.79043830088,4
Sh3glb2,365.588739690457,927.11963351261,1.08719823767792,3069.60822771726,3
Ggnbp2,383.495227864549,915.836240314506,1.10407348769187,2386.1338289832,3
Ggnbp2,413.962736360222,882.036757187328,1.26929461915225,1825.68196479942,3
Ggnbp2,418.619978583764,905.624465378336,1.04409533479487,2096.98257496554,3
Ggnbp2,349.668295728417,911.322773864316,1.08469595965319,2960.58959748752,2
Ggnbp2,353.772018123665,919.097300788489,1.10155202805475,2949.31809619785,4
Sertm1,445.105416417621,890.325187579881,1.28624890520782,1803.12555646673,4
Lmo7,381.17315404747,934.079040698504,1.11776665824719,3362.3439735736,4
Usp33,422.902683653155,933.154550388632,1.33788842879833,1412.37282234793,2
Svop,373.374936615631,817.152591047864,1.62989980430835,570.613325737325,3
Dhx36,434.174818430744,937.718509183993,1.10389096647067,3283.17797773308,3
Azin1,417.123705676468,914.700681598155,1.07517266788818,2415.56187762946,3
Cdk11b,478.653530225379,873.439691552632,1.10167363119356,2569.25780084881,3
Ogdh,442.372816965178,925.868318117756,1.13171094570331,2918.38951885612,3
Tmem106b,358.00463110668,893.364254905162,1.09817063918072,2660.59184090347,3
Aatk,354.96507256643,936.905077932889,1.34462359644102,2145.78510848596,4
Rapgef2,332.423342605285,915.617269451721,1.21110177492196,1707.83329231418,3
Ldb2,394.258057999901,820.743280761425,1.13733343399459,1615.73737823282,3
Btbd10,416.461072256763,889.672121327194,1.39845312172829,2060.12753464799,3
Chd6,371.796467494328,957.050521643158,1.09394909384556,4034.24053943432,3
Atcay,417.694597060003,881.789779823086,1.46340892247323,1713.38388815842,2
M6pr,433.014414507944,922.915165065222,1.65555133567098,1760.53356235103,3
Tollip,385.043969441205,813.639701244829,1.08884408994284,2648.94718876672,4
Casd1,397.246616890479,814.194944083726,1.84431663318649,338.064772606452,1
Casd1,406.466515653281,803.216919755799,1.12067592264814,3268.04658487947,3
Rgs17,346.914834206039,922.704022543639,1.10290897134726,2260.49939278651,3
Rgs17,367.55362965496,953.702145363285,1.05035323158405,1930.16123226962,1
Anapc16,347.87397554037,945.387687535585,1.11096590505957,4462.91621957628,4
Tnpo2,351.425503170381,911.551948979307,1.0947459143897,2981.25211728347,4
Asap1,366.403939388466,900.015819087464,1.09333196241196,2721.18785884844,4
Rab27b,323.533756420942,900.807390092015,1.1084290979071,2146.6083369936,2
Rab27b,332.07938892111,934.318928739195,1.31020148167837,2403.36749653178,3
Cep19,398.126402188726,903.942700782365,1.10171732688678,2314.64277894982,3
Cep19,358.08700339279,898.537925512342,1.31103594498757,2027.08952268426,4
Ptprf,475.15107784949,837.832837451292,1.0647561408093,4523.17749753669,3
Pnpla8,367.247595633183,904.523613423621,1.09594682238901,4939.22012699173,1
Golgb1,393.459560483063,811.195095165903,1.12942703213817,3038.72449660198,3
Fnip1,359.879303587437,901.648377564114,1.11019867982154,2886.10571344996,3
Syt16,450.752537381736,903.691439862324,1.04289581168476,2178.95727484906,3
Ralbp1,389.76864017473,947.410928959327,1.57274538562416,697.636191475638,1
Mapre3,418.059607348307,882.869187584306,1.12395363116856,2879.76462286992,3
Arhgdia,418.284236861249,886.491472034943,1.08983591161232,2042.50160504583,3
Chga,385.484426652711,932.086554208021,1.04636741440199,2580.29728126604,3
Fam120a,435.815643433493,890.456111253507,1.09796961978632,3688.85701694228,3
Fam120a,377.411668439125,899.233571101881,1.10635283179008,5727.2058777619,4
Cpeb3,428.345915460806,872.010311740715,1.10317690030843,2792.59707542905,4
Cd34,478.229021500446,836.722831853202,1.061032393866,3352.21145534632,3
Hapln4,395.007209583163,812.66580075879,1.11838996131223,2278.41244178083,3
Pip5k1b,366.046238373644,957.554959429939,1.11332241049499,2259.21476603231,3
Nrip1,421.493440679621,921.766629487275,1.08044649251593,3572.88984270237,4
Cers4,438.228159477717,915.642360693148,1.08424401056254,3215.22640782962,1
Pcyt2,440.872012636545,876.469234013756,1.10041908080744,3860.85675963399,3
Pcyt2,417.306664438745,891.057781530822,1.29092115142744,2026.63405453416,3
Pcyt2,389.255675349782,857.572740885093,1.12739433580933,2409.10781772355,3
Rab1b,327.482343922429,924.732900735543,1.10726513452712,2567.40954425714,2
Cd200,321.800274116127,922.484219793103,1.12117986654537,3363.35758189854,1
Tet3,451.986130023461,895.036775728545,1.10036700641167,1711.88927885787,3
Odf2,387.877406998911,939.435826924537,1.30644758256326,2756.34948466381,4
Odf2,337.013223549016,907.846974990253,1.08880953965039,1981.91232997741,3
Odf2,373.409661642974,901.302949934421,1.3098550635604,2681.62784204631,3
Odf2,356.704506516586,843.792969841253,1.10958460689211,2106.79334307343,3
Odf2,335.848591456032,924.43705828276,1.1673256355984,2263.68951522672,3
Odf2,380.537154301986,883.629997473104,1.1014232501809,2390.07867916554,3
Odf2,392.01292399937,947.631583494311,1.10577009630674,4120.17633246808,4
Atg12,341.855848578739,897.671100028168,1.07582226886032,2679.04258259385,4
Abcd3,346.978620793351,939.895554881688,1.09143425744341,2921.3509264554,4
Fgfr1,388.925560663843,871.265855913291,1.0408425075904,2830.8389427252,4
Camk2g,457.125302580565,892.947912398401,1.10215840845467,2917.96413684836,3
Sipa1l3,324.520620703652,882.07255825379,1.06025880121049,2332.29045295032,3
Jmjd1c,367.296531402435,953.109086540074,1.08386843298422,1956.73696422505,2
Hdac3,333.843532542929,923.832207750556,1.08433798880718,2434.91714168335,3
Atp13a3,386.203142538826,956.497721078818,1.33556818547427,2612.8240806095,3
Trim3,416.477161743,891.194220213518,1.0856312357801,1761.28793531725,1
Vps16,417.003449619591,915.024511342458,1.88752814590335,677.86810928212,1
Entpd6,437.445214481268,935.109871301218,1.05375782696001,2426.76261968468,4
Vps39,332.049717165525,934.723361727996,1.1700435678408,2062.24938911375,1
Snx17,388.130372430237,893.272707230684,1.03831416818468,2573.22465679795,2
Klc2,326.516033932228,901.992390857829,1.07035872844745,2809.93282849163,4
Klc2,429.286067727873,881.538716231984,1.08921933514257,3433.72503503475,3
Extl1,321.37163810077,863.716592692642,1.08443263374944,2916.83472685837,4
Extl1,369.617876750132,952.52252681988,1.09558202979857,5033.23746655708,3
Srrt,374.90348330949,939.52357325377,1.13097107353451,3543.54581468248,4
Zdhhc3,353.701217300813,869.341869800143,1.09077432513155,2598.04955049049,3
Gosr2,389.387740651705,926.480293080014,1.04022468804896,3179.25722942633,3
Habp4,376.299938853047,880.340374679203,1.08804146042579,3020.64400401135,4
Atp8b2,424.810189043735,890.600335231971,1.0667096055189,3226.21377603768,4
Ptcd3,436.692560151804,904.679975413072,1.0722654836082,1652.72805137245,2
N4bp1,349.697470160186,867.543056343785,1.12664402237167,2873.70083845225,3
Crebrf,387.502688826475,819.446085608875,1.11341941512726,2725.31011683134,3
Ube2o,443.270579095033,930.206197524858,1.26165398589163,3347.36866914289,3
Rexo4,390.334481001027,922.310282477059,1.09077518476625,3534.59453957147,3
Pdcd6ip,439.551905488419,901.891684838172,1.21959721544989,1843.52576359874,4
Rai1,365.769680464278,945.614344511302,1.08538128739983,2181.7292555086,3
Phyhipl,358.945420208742,926.869842419611,1.07793092659362,2888.91205637887,3
Kat7,384.824184137965,941.900204135504,1.32518160844707,2198.97670011358,4
Egln1,371.685065111403,916.124250741717,1.12031977202507,2817.45039950232,3
Utp3,370.334477907003,895.006406943917,1.07976510330911,2693.52125331188,3
Utp3,376.897511338043,881.688746933544,1.25021836979141,1913.39296975523,4
Pptc7,423.533355239269,930.829749186748,1.23895642078123,1799.36567858373,3
Ift81,358.577472645224,835.680347293932,1.07065444192776,2388.04012530585,3
Timm22,340.024872150939,903.962013870612,1.0898061728294,2675.96568225644,3
Timm22,369.204644660071,950.869442607557,1.09982265008553,4369.692049005,2
Cdc16,393.539256166034,870.171716962176,1.08984119575555,3958.25559147595,4
Cdc16,408.584544817545,931.094593760168,1.08237948023656,2967.32105751421,3
Cdc16,374.164684657701,832.293511411512,1.06106033832881,3489.21863056355,3
Cdc16,461.730691409862,900.865806335362,1.0386629848624,3936.17217112795,3
Cdc16,431.631286321922,881.308614937551,1.08991823462521,4454.33880743452,3
Nubp2,415.594710858389,937.824418266364,1.40988569681181,1989.28838004199,3
Phtf1,415.186966837236,859.032573398824,1.10656622826835,2496.16770960125,4
Dyrk1a,342.385281511913,873.713514187755,1.08287233594528,3820.71891552951,1
Yipf3,388.475553718428,955.989456406035,1.08158237827382,3688.33448366689,3
Eml1,368.373378276428,943.346163029222,1.2673275301864,1994.7869464545,3
Tmem19,340.148782791744,877.697990067988,1.09425283194568,3120.42739131868,3
Alad,420.184930832317,889.406225948277,1.14770546696323,2219.29665636851,3
Palm,370.653939217646,920.807285223347,1.07692720613425,2006.99403668453,3
Gfpt1,340.807632067225,842.667542878729,1.09668772639292,2619.39307315933,3
Mtmr4,333.053182078135,860.968542542283,1.59110903273023,1165.5130279281,3
Mcm3ap,367.415952836848,817.733653164262,1.27949313057692,1486.52396992793,3
Nploc4,447.522103139543,928.847696018762,1.08629378241849,2853.65622256648,2
Col4a1,377.602514674447,882.665627263702,1.14255114667925,1686.12454307413,1
Gpr37l1,386.381245816759,827.029750002827,1.66766315783533,361.670667636354,1
Arfrp1,357.561658786122,900.709473261015,1.07929792230024,1999.15946039444,4
