hyb,ch,x,y,z,int
0,1,381.48944800786967,810.459267398813,1.1720733012763314,3757.310767120571
0,1,378.4111318108731,828.3029020378407,1.1312115364947353,2543.289622098532
0,1,355.51308707385436,823.7594765332058,1.115639664335686,2629.136723768081
0,1,343.1726501157142,836.7095931346388,1.6344974383703683,446.2037258457541
0,1,382.79220737549684,801.5352094509971,1.0481917716384612,2226.8991714347053
0,1,363.87922909783987,866.4937032396541,1.1089160786691958,4966.737532615191
0,1,369.2114992305485,950.6791531487356,1.106164362703603,5609.859090873781
0,1,380.60998680181984,953.8361123306764,1.0802128588661133,4284.702941382126
0,1,354.79593483162813,945.2545776457846,1.082260591549867,3290.815410614722
0,1,376.1745969382746,926.4212205927953,1.0852767458598198,2553.565600060399
0,1,358.6388868441452,924.6823125240984,1.1426258754240852,1749.1180267928821
0,1,383.82617251302895,947.5821865994163,1.093763210365598,2074.107959191956
0,1,421.8276983630698,808.5772925228772,1.1320442672694333,2381.143209664928
0,1,419.62758198163283,801.7247074950895,1.0861073900998908,2141.59439293736
0,1,398.11993323150904,897.747486335066,1.1386665824244373,1777.0070439268595
0,1,415.45060711079435,858.9535865064488,1.1035130258144767,2128.465466874461
0,1,416.4954261448067,889.4969138369812,1.1120431057170674,2654.435079879547
0,1,401.4665319176142,849.4757217289657,1.0468409657786857,2166.617600460207
0,1,406.6415083543563,882.4765100315371,1.1109336727034838,1529.3846448830936
0,1,439.1475269140147,882.0957406027202,1.1336740256455495,2292.353074405101
0,1,393.413810963759,863.0376365287192,1.1164716092555411,2302.7384689676496
0,1,414.24140516098157,876.8584102577581,1.169045173585126,1560.5265665339527
0,1,395.6291751751568,896.2238210088083,1.5502584121762342,528.958815405164
0,1,430.38321914587266,928.4165297548708,1.1562630781843355,3394.203764707921
0,1,442.1166199739092,910.2379556951593,1.1375349678841835,3932.6779582548875
0,1,429.4529290235534,935.6631425174633,1.1693463426557742,4059.24012709938
0,1,430.1035342429216,914.0537637427427,1.1241376533386933,2226.927823565411
0,1,431.88628180417885,907.138795348776,1.049834205591091,2466.582477384759
0,1,407.7650281235395,955.5094923160992,1.129483111482513,2792.7234451993627
0,1,457.4288577639244,885.9767831498883,1.0723727943034234,1818.8352454515232
0,1,323.57609322855086,900.8051028719383,1.1029447474559977,2324.244154226093
0,1,390.68287234264153,817.1631350469607,1.8126807142021553,624.1131224163355
0,1,384.77838246530786,817.2757342776255,1.132689703320345,2301.400459062493
0,1,346.0613588416143,903.3241718085787,1.111598410278232,2904.0727769657533
0,1,381.58793750076586,904.5161758989148,1.0883720223080249,3811.562274953628
0,1,390.2353116041114,922.34409824122,1.0686023947422345,3315.1258121407423
0,1,340.2819949451781,904.9988104792664,1.2067008331889764,3143.501493892865
0,1,340.2819949451781,904.9988104792664,1.2067008331889764,3143.501493892865
0,1,367.75088627506204,903.8194314221602,1.1033000981113907,2910.597346901812
0,1,327.68691359287567,923.6303469056502,1.1389157621015955,2881.047169574772
0,1,384.7840948281038,955.9575059659627,1.1517701206143145,2532.4116813845058
0,1,443.651908427164,904.4992327085137,1.0833834035252117,2251.3637438544424
0,1,391.1115079749713,909.332734948372,1.0598852825771743,3308.1809095144154
0,1,474.35160111273103,837.8392298064363,0.9964714052615228,2990.198701219694
0,1,477.0173129164039,837.6508807133549,1.246079219265908,1829.3712110351846
1,1,317.01159816670275,890.9865277856022,1.125840940167278,2041.4253474187851
1,1,323.0808366693028,923.6365279085608,1.7488134846114964,609.6026222459019
1,1,380.16359966353446,826.9451983431798,1.5404515154800233,514.4241757368344
1,1,353.75478368692734,893.000660368954,1.1084977432651861,3817.4386195355255
1,1,354.9568274326497,868.3019615560887,1.134632090544723,3502.1049906182375
1,1,351.20021188019183,883.369644547595,1.0990599919413298,2653.4645924000856
1,1,357.6602988988601,898.626528885712,1.0651105417571058,2622.023955835586
1,1,348.19389717150125,866.3628322395282,1.0743483410165509,2435.2525699869625
1,1,342.7180306903437,875.2319240463208,1.1912552875171982,2960.040972217214
1,1,334.7315064643928,844.3301171907723,1.1620933580921795,2113.82689759069
1,1,337.4336962309924,896.1650665769897,1.1272921134089022,2208.26758658702
1,1,355.4551197941446,856.0974588221078,1.1873198644952545,2467.392213991604
1,1,382.0454468773165,892.6909682001494,1.2614609504272591,895.3506610673953
1,1,342.11181061413623,836.3794826633083,1.8811206668926863,355.6135980065723
1,1,369.56693042297167,874.6832739995505,1.1467137312624227,1829.5936281680538
1,1,338.197444747142,923.012674131844,1.0951227066732252,3443.4759625704414
1,1,441.0747657126792,895.6862140289893,1.0898517714944829,3816.977815162584
1,1,403.16607426490793,895.2737698159033,1.1550639265849685,3204.0255507818797
1,1,397.37940061511637,874.7905266999753,1.0884020878537621,1764.126307559169
1,1,424.806676326696,893.0387156168524,1.2090598256540486,1797.7032383115984
1,1,439.02287743530167,879.1518206280056,1.117725129679291,2867.4876100091783
1,1,397.7745219525367,903.9501487363721,1.0976711993721864,1746.176161078471
1,1,457.71541180333986,895.3455105432007,1.0872522468459138,2621.162767185542
1,1,366.73863508576346,867.4497226455259,1.0930958494133989,4100.008967872928
1,1,366.41374987054235,900.0288434849813,1.122327085870149,3473.07451046025
1,1,386.0707934651825,867.2246541959613,1.063474946230067,1782.6243414779535
1,1,358.25694817915553,895.6090864347098,1.0805572829171344,1659.161377432166
1,1,385.0234365070663,889.7574634041313,1.0776479982549252,1814.5782121902055
1,1,389.8034823318417,958.9023678115338,1.7674196208230748,1233.9443428618115
1,1,384.3579868288,944.5802816365872,1.0817317024090725,3520.1915409432518
1,1,393.0740142267894,840.5186696283206,1.9430755598101983,466.88345058775536
1,1,389.67326611082666,816.7504376854655,1.1571523908592811,1714.6049685874066
1,1,385.0909043735292,823.2880627517321,1.0580238542894078,2209.0974511691848
1,1,390.95837446537865,861.567143347568,1.1218152689125338,3854.495033585656
1,1,476.74633659154733,841.8640337656241,1.0866939271149292,1850.3492078286565
2,1,370.5742739080204,816.4951178850604,1.6548416586760968,581.7493869555948
2,1,379.90905411544196,865.9534711185919,1.1073393567125944,3284.5433216061797
2,1,331.5253136642063,920.3072782626688,1.7670797701147505,605.2091772975748
2,1,353.45720106512255,923.1623520871603,1.1181821060243504,3181.267574884422
2,1,366.3025883631037,957.4532102218593,1.0815717172638533,2834.8647343889147
2,1,401.65300668294435,797.50352797888,1.0999292643336098,2807.841125346789
2,1,391.1874356021717,822.9611164763259,1.6439386199245378,338.9171779014098
