geneID,x,y,z,intensity,seeds
1300017j02rik,1016.153,783.616,0,846,2
acvr1c,1008.0695,817.607,0,1176.25,4
acvr1c,1007.966,788.472,4,626,1
agap2,1012.51866666667,809.174666666667,3,1050.33333333333,3
amh,1012.42333333333,787.973333333333,2,953.333333333333,3
aplnr,1002.476,798.49,5,700,1
atp2b1,1025.35325,816.401,6,924,4
atp2b1,1013.10325,809.151,0.5,1109,4
atp2b1,1031.452,808.428,0,787,1
atp2b4,996.2595,815.1575,0,749.25,4
bdnf,1025.16666666667,806.568666666667,0,1445.33333333333,3
bdnf,1020.595,802.87475,2.75,921.5,4
bmpr2,1019.538,815.402666666667,0,1557.33333333333,3
btrc,1017.481,776.119,3,1630,1
cab39,1025.3025,795.4065,3,746,4
cab39,1022.8095,785.483,3,998.5,2
cab39,999.192,800.05,0,1252,1
cacna1c,1016.88633333333,814.274,1,958,3
cacna1c,1016.948,775.431,4,1530,1
cacna2d1,1031.322,817.239,4,774.5,2
cacna2d1,1012.51166666667,815.847,0,811.666666666667,3
cacna2d3,1020.27766666667,782.824666666667,2.66666666666667,1072,3
cacna2d4,1004.1,798.3135,6,679,2
camk2a,1020.635,811.68,5.66666666666667,940.333333333333,3
camk2a,1017.057,783.222666666667,0,1623.33333333333,3
camk2a,1025.41175,809.5395,0,2075,4
camk2a,1023.41175,813.2895,0,1299,4
camk2a,1004.66175,810.5395,1,1530.25,4
camk2a,1020.635,818.013333333333,1.66666666666667,913.666666666667,3
camk2a,1017.72366666667,817.556,4.66666666666667,926,3
camkk1,1006.44066666667,819.577,6,943,3
camkk1,1006.879,801.1585,0,1001.75,4
camkk2,1019.47366666667,779.62,6,974.666666666667,3
casp3,1027.9995,788.37,1,977,2
ccnb1,1014.238,794.245,2,824.5,2
cdc37,1024.414,817.175333333333,0.333333333333333,1005.66666666667,3
creb3l2,1018.112,813.329,6,703,1
csnk1e,1003.684,804.69,2,686,3
csnk2a1,1028.79666666667,798.405,0,797,3
cul1,1005.6075,800.98075,0,1522.25,4
degs2,1004.0685,810.7865,6,745,2
dlg3,1019.628,789.817333333333,0,1302,3
dlg3,1020.742,803.118,0,1926,1
dll1,1018.789,798.443,2,722,1
drd1,1004.994,817.336333333333,2.66666666666667,873.333333333333,3
drd1,998.261,821.521,1,1051,1
dtx3,1018.6745,788.9875,0,883.5,2
dtx3l,995.192,813.05,0,967,1
dusp16,1004.03975,802.08875,3.75,1319.75,4
dvl2,1024.319,807.9965,0,945,2
dvl2,1003.93166666667,797.822,0,703,3
ednrb,1017.23,812.854,6,602,1
efna4,1024.74175,808.03925,0,1224.25,4
egln2,1015.20033333333,803.760333333333,0.666666666666667,711.333333333333,3
egln2,992.272333333333,821.911666666667,0,1097,3
egr1,1027.63933333333,807.818666666667,3,736,3
eif4e,995.932,803.02175,0,1251,4
eif4e,1022.08233333333,781.989333333333,6,990.666666666667,3
eif4e2,1004.275,795.155,6,783,3
eno2,1012.946,795.677,6,881,3
erbb4,1022.67633333333,791.873666666667,5.66666666666667,913.333333333333,3
fgf14,1004.083,805.83025,6,759,4
foxo1,1019.9725,812.219,2.5,1066,2
fyn,1024.95566666667,812.414666666667,0.666666666666667,1452.66666666667,3
fyn,1021.84825,811.477,5.25,707.25,4
gab1,1003.23,816.854,0,691,1
gnai1,1025.452,799.60175,0,950.5,4
gnai3,1024.87766666667,818.364666666667,2,816.333333333333,3
gng4,1002.766,791.535,0,1521.5,4
hhip,1010.73866666667,800.071,2,1442,3
htr1b,1030.754,816.261,4.66666666666667,989.333333333333,3
igf1r,1023.544,800.133,0,1145,2
igf1r,1023.677,787.266,5,611,1
il15,1007.819,805.202333333333,0,937,3
il1r2,1018.9,787.927,1,1028,1
il23r,1009.966,800.472,1,1244,1
inhbb,997.195,817.824,0,750,1
inpp4a,1004.8855,810.76275,5,1019,4
inppl1,1009.95866666667,816.226,1.33333333333333,715.333333333333,3
