geneID,x,y,z,intensity,seeds
angpt4,1181.64333333333,1174.23866666667,0,747.333333333333,3
cnr1,1141.82233333333,1152.936,2.66666666666667,681,3
ctnnb1,1152.67866666667,1208.84833333333,0,899.333333333333,3
ctnnbip1,1142.493,1153.315,2,619,1
dlg2,1134.6075,1180.6305,0,532.5,2
gli1,1144.792,1153.8475,2,612,2
gria1,1166.60733333333,1195.387,1,864.666666666667,3
gria1,1169.94066666667,1162.72033333333,0,620.666666666667,3
gucy1a2,1141.475,1153.491,0,639,1
gucy1a2,1169.475,1190.491,0,567,1
hmgcr,1171.24133333333,1190.28266666667,4.33333333333333,663,3
hmgcr,1142.493,1153.315,6,629,1
ihh,1141.536,1152.338,2,648,2
lefty1,1141.541,1152.651,4,656,1
map3k2,1141.746,1153.106,0,667,1
nfkb1,1122.3295,1167.57325,3,546.75,4
nrg3,1142.712,1153.684,0,711.5,2
pla1a,1141.876,1152.805,6,650,1
ppp2r2d,1170.1835,1190.2875,0,626,4
rasgrf2,1122.87633333333,1164.86466666667,0,615.333333333333,3
senp2,1143.983,1153.549,6,668,1
senp2,1143.983,1153.549,0,652,1
socs4,1150.59833333333,1150.32,6,611.333333333333,3
stk11,1141.626,1152.624,6,661.5,2
taok1,1131.06833333333,1166.393,1.66666666666667,716.333333333333,3
taok2,1165.95266666667,1165.849,0.666666666666667,655.666666666667,3
tnfsf14,1141.959,1153.41,4.5,741.5,2
tnfsf14,1169.666,1190.273,1,601,1
tnfsf14,1141.666,1153.273,0,634,1
trp53,1141.746,1153.106,3,640,1
trpc6,1182,1174,0,546,1
vdac2,1143.34133333333,1153.32966666667,6,666.666666666667,3
wnt2,1141.746,1153.106,6,628,1
fake20,1136.172,1181.821,0,545,1
fake28,1136.07366666667,1181.29866666667,0,621.333333333333,3
fake55,1170.38,1190.628,1,658,1
fake60,1134.746,1181.106,0,554,1
fake66,1141.876,1152.805,0,684,1
