geneID,x,y,z,intensity,seeds
adra2a,776.902,212.03,0,688,1
agap2,783.8645,183.8885,4,794,4
agap2,803.518666666666,176.174666666667,0,819.333333333333,3
arf2,806.828,175.634,4.66666666666667,967,3
bmpr1a,798.913,179.934666666667,3.33333333333333,870,3
bmpr2,787.902,204.03,2,894,1
cab39l,779.155333333333,200.468333333333,0,1197.66666666667,3
calml3,825.902,213.03,1,551,1
camk2a,808.1115,178.1185,2,1336,2
camk2a,825.41175,208.7895,1.5,1476.25,4
camk2a,776.968333333333,201.346666666667,3.33333333333333,911.666666666667,3
camk2a,818.41175,201.2895,0,2209,4
camk2a,792.66175,209.2895,3.25,1377.5,4
camk2a,811.635,192.346666666667,0.333333333333333,1072.33333333333,3
camk2a,783.4785,177.3045,5,990.5,2
camk2a,822.66175,226.5395,0,1074.25,4
camk2a,802.845,202.7745,4,1449.5,2
camk2a,806.057,218.889333333333,0,881,3
camk2a,825.66175,194.0395,5.75,1172.25,4
camk2a,807.233,186.242333333333,2,924,3
camk2a,808.212,178.4605,1,960,2
camk2a,803.41175,178.2895,0,1101.25,4
camk2a,798.742,209.118,1,1128,1
camk2a,820.566333333334,189.242333333333,4.66666666666667,1246,3
camk2a,800.9785,202.8045,4,1168,2
camk2a,799.2145,208.775,2,878.5,2
camkk1,828.021333333333,169.735333333333,6,883.333333333333,3
camkk1,783.194,211.903,0,1294,1
csnk1e,827.684,210.356666666667,1,868.333333333333,3
dgkb,798.27675,228.1805,0,1968.25,4
efna4,783.257333333333,211.111,0,1213.33333333333,3
egr1,807.037,175.8275,2,928.75,4
fgf11,826.2155,213.2435,2,566.5,2
fgf5,802.729666666667,184.903,6,808,3
fgfr2,796.8275,200.50125,0,1752.5,4
gab1,832.453,245.182666666667,1,806.333333333333,3
ghr,829.287,213.249,1,975,1
gnai3,796.258,195.676,6,1538,4
gnaq,800.878333333333,232.175,0,907,3
gng12,818.913666666667,211.952666666667,4.33333333333333,799.333333333333,3
gng2,811.9245,178.4485,0.25,1152,4
gng2,798.399,222.61,0,687,1
gng3,817.974333333333,199.900666666667,0.333333333333333,1124.66666666667,3
grin2b,796.744333333333,176.322333333333,1.66666666666667,1020.66666666667,3
grm3,799.21825,222.339,0,1399,4
gsk3b,781.979333333333,192.929,0.666666666666667,853.333333333333,3
htr4,774.884,209.517333333333,0.666666666666667,1185.66666666667,3
impad1,799.713333333333,206.330333333333,3.33333333333333,940.666666666667,3
inppl1,831.969,245.558,1,618,1
itga11,825.4115,212.876,1,693.5,2
itpk1,825.175666666667,205.901333333333,0.333333333333333,865.666666666667,3
itpkc,826.948,212.431,2,1195,1
itpr1,829.993,213.588,1,978.333333333333,3
itpr1,785.237666666667,178.378666666667,2,905.666666666667,3
lama3,830.339,237.0765,5.5,884.5,4
llgl1,786.112,203.329,2,651,1
lrp6,812.88075,187.3595,0,1099.25,4
map3k12,829.634,202.79575,0.5,1251.75,4
mapk10,817.873666666667,240.805,5.66666666666667,904.666666666667,3
mras,785.615,203.538,3.33333333333333,729.333333333333,3
npr1,777.297666666666,212.864,0,707,3
npy1r,782.248,202.090666666667,1.66666666666667,991.666666666667,3
ntrk2,818.567333333333,214.596333333333,6,751,3
pak3,824.441333333333,202.616,0,1263.66666666667,3
pak3,830.187,216.2475,5.25,1342.5,4
parp1,776.2555,197.03675,0,1301.25,4
pip5k1a,828.834,170.557333333333,1,593.333333333333,3
pip5k1b,778.677,202.266,0,1141,1
ppp1cb,831.178,244.133,0,1094.66666666667,3
prkab2,790.873,217.862333333333,0.666666666666667,1280.33333333333,3
prkd2,824.78825,221.80725,3,840.25,4
prkx,831.021,217.6,0,786.666666666667,3
rac1,788.254333333333,190.246333333333,0,1273.33333333333,3
rac1,792.244,197.099,5.33333333333333,782,3
rasal2,827.833,180.476333333333,3,982,3
rasal2,805.166333333333,184.476333333333,5,981.333333333333,3
rasal2,806.50625,210.27325,0,1404.75,4
rasgrf1,792.964666666667,201.992666666667,0,695,3
snw1,805.751333333333,228.026666666667,4,911.666666666667,3
socs5,781.985,198.191666666667,2.33333333333333,1682.33333333333,3
spop,784.4205,177.21475,6,1029.5,4
spop,833.398,226.182,1.33333333333333,1738,3
tiam1,780.518666666667,204.644,4,1001.33333333333,3
ywhab,786.448666666667,184.98,4,1677.66666666667,3
ywhag,824.489333333333,228.938333333333,0,978,3
ywhag,799.528,179.1875,3.5,1121,2
ywhag,797.489333333333,202.271666666667,6,784,3
fake23,776.3685,196.0055,0,895.5,2
fake40,819.68225,194.267,0.5,1027.25,4
