geneID,x,y,z,intensity,seeds
akt3,799.878666666667,1043.73233333333,0,638.333333333333,3
akt3,815.040666666667,1046.14133333333,1,537,3
akt3,783.904666666667,1039.579,5,1037,3
apc,780.641,1021.94775,0,988.5,4
apc,801.044,1042.55233333333,1,785.333333333333,3
apc,787.141,1033.94775,0,1160.5,4
apc,796.141,1018.94775,2,1181.25,4
bcl2l1,809.2385,1075.19375,0,737.75,4
cacnb4,824.608,1069.13825,6,784.25,4
cacnb4,780.178,1060.17866666667,6,644.333333333333,3
cacnb4,791.608,1062.63825,2.5,817.75,4
cacng2,775.21825,1062.61575,2.75,798,4
cd36,809.924333333333,1038.106,0,610.666666666667,3
col4a5,802.046666666667,1045.56033333333,1.66666666666667,537.333333333333,3
creb5,782.085333333333,1035.73633333333,6,634.666666666667,3
csnk1g1,776.23875,1057.04675,6,757.5,4
csnk1g3,791.205666666667,1053.63066666667,2,661.333333333333,3
csnk1g3,770.549,1056.23666666667,2,590,3
dgkg,818.49025,1039.9385,0,1007.5,4
eif4b,823.278333333333,1058.74833333333,0.666666666666667,787.666666666667,3
eif4b,787.81175,1074.4245,2,1167,4
eif4b,763.123,1040.63066666667,0,828.333333333333,3
eif4b,806.825666666667,1041.529,2.33333333333333,743,3
eif4b,829.56175,1054.4245,1,1435.5,4
eif4b,805.31175,1044.9245,0,874,4
gabarapl1,781.019666666667,1057.96233333333,5.33333333333333,966.333333333333,3
gabarapl1,805.328,1025.3775,0,658.25,4
gabarapl1,830.578,1047.8775,3.25,778.75,4
gabarapl1,781.328,1078.3775,6,856.25,4
gabarapl1,767.328,1038.8775,4,997.5,4
gabarapl1,812.019666666667,1038.629,0.666666666666667,847.333333333333,3
gabarapl1,775.043666666667,1042.143,6,665.666666666667,3
gabarapl1,783.104,1042.83666666667,5.33333333333333,638,3
gabarapl1,779.043666666667,1052.47633333333,0.666666666666667,681.666666666667,3
gabarapl1,774.437333333333,1062.83666666667,5.66666666666667,786.333333333333,3
gabarapl1,781.710333333333,1046.80966666667,4,959.666666666667,3
gabarapl1,771.328,1040.8775,1,1016.75,4
gabarapl1,784.104,1036.50333333333,6,765.333333333333,3
gabarapl1,810.078,1031.8775,3.75,991.25,4
gabbr1,770.767,1044.895,3.66666666666667,620.666666666667,3
gabbr2,780.194,1034.36066666667,4.66666666666667,602.333333333333,3
gabbr2,781.22975,1063.3305,6,651,4
gabbr2,807.338,1041.966,5,565.333333333333,3
gnal,779.049333333333,1042.34033333333,5,873,3
gnal,826.049333333333,1062.67366666667,1,665.666666666667,3
gnb5,802.79525,1038.37075,4,863.25,4
gpc4,802.3,1076.38433333333,0,579.333333333333,3
grin2a,769.661,1033.237,0,770.5,4
grin2a,766.911,1051.237,6,690.75,4
grin2a,779.821,1062.289,4.66666666666667,831.333333333333,3
gucy1b1,827.25475,1053.62525,0,992.75,4
hdac5,787.69225,1020.005,0,639,4
hras,797.325,1040.723,6,738.333333333333,3
htr2b,775.426333333333,1026.861,0,611.666666666667,3
il20rb,801.442666666667,1065.05666666667,6,615.333333333333,3
ipmk,782.0675,1053.28025,4.25,566.75,4
ipmk,777.8175,1070.03025,6,791.25,4
irs2,790.111333333333,1050.652,0,563,3
itga8,814.595,1042.30733333333,5.66666666666667,834,3
itgb8,804.8545,1048.50925,2,687,4
