hyb,ch,x,y,z,int
0,1,228.15337756352608,1993.7818885656302,1.153772350583927,2364.020336737056
1,1,11078.18609170352,4697.355955695306,10486.235177866634,0.04435338378825381
1,1,10677.758049359629,5195.875676884056,4339.691882373275,0.047782667224729736
2,1,11453.907902887488,1759.1783748119365,7064.366251505624,0.09292202589856241
2,1,9861.878246898124,7468.438652471589,6721.118547130383,0.018149839336869224
3,1,3753.7240793152623,195.7112879629772,3899.8792659245973,0.05425966727912658
3,1,11735.9707437297,6704.348240170033,3335.0238241332054,0.04439846681866119
4,1,9834.994395480759,9742.371154360404,8058.920279334571,0.08461823051616066
4,1,972.6836674780877,9114.372842339666,10460.788230182487,0.06337387954172513
5,1,7444.576919920774,1602.1939606506508,8650.75452197696,0.020122417759040404
5,1,10478.397792674446,1655.4311773637412,9898.645411677584,0.08227802115592275
6,1,2085.561678027585,10136.812321966525,5266.271514573159,0.030782652720344996
6,1,3350.6895398337565,2477.3741448063383,9911.932472592693,0.009688180134762893
7,1,5893.608467798933,10501.320574973479,4733.364189037273,0.048954012095376614
7,1,4276.379866764591,10197.713237112193,4502.799575809526,0.04871858718195887
8,1,10946.681738259289,6537.35184284701,7592.254176963282,0.07506631923102712
8,1,3246.661099594569,3873.99108764516,6116.668668397714,0.06188580575476369
9,1,1247.4044941685754,6996.057806191317,11509.249673548513,0.0671790709100135
9,1,447.44808606683574,3683.8330712903407,5879.620142617649,0.01848844620897806
10,1,7102.0860538339075,5255.342641106358,5772.869486242892,0.014628484024902577
10,1,9764.244934852746,732.0524970256868,9531.7705751798,0.019728274730921338
11,1,6927.791502572526,6711.773610435633,4241.085552966645,0.06329625054328485
11,1,8517.233199932958,5291.934042094151,4092.207118495564,0.06536172025686952
12,1,9575.154367714367,4286.48803746504,4551.040719665638,0.019172342210049
12,1,1579.6551764212747,8875.469583773172,575.6230365568917,0.008582754104743974
13,1,199.12512784560337,1997.4387377912647,1.1530554769987935,2113.0688273889373
14,1,4282.260167880489,667.8358085162581,1067.10419986431,0.016011497735822756
14,1,8350.512946276527,10763.492476350853,9224.783450226198,0.0960267086017349
15,1,687.8619194641237,3399.6732671765435,4666.4071606439475,0.04218936000070418
15,1,4694.138525551744,10388.418014947438,10189.118399946488,0.06458381471518376
16,1,4844.73671524805,6329.5004833580315,10859.845546072936,0.07703620427742698
16,1,4678.300537845123,5906.120202634003,11112.212715591058,0.00332649022880146
17,1,9146.090522146516,10427.099178698116,8194.377265205958,0.077336065170802
17,1,272.9619364683696,3504.977676189519,2803.6160625711136,0.07345707204167094
18,1,10822.413672523722,9545.825287212967,11167.282520968123,0.020247672984813447
18,1,5061.068785131147,8118.729747281576,9200.703648467897,0.07440578976182169
19,1,2813.4966472915635,395.11435317865835,1013.9099459015669,0.08338178626279827
19,1,3559.4419011576947,8558.188520208112,2080.5287773895607,0.008817912468902034
20,1,6734.301636531286,7933.439187259115,7759.66989865706,0.0452898827763238
20,1,6718.602046820679,4537.677887501771,2432.5922187421165,0.052667434279935844
21,1,9701.782980158248,6691.851417887549,320.21575887271484,0.03847496441554235
21,1,10480.825658484608,4496.713738938241,1139.7993888015951,0.06637861494338243
22,1,11603.294155850754,1000.9942938476757,1169.0348393651152,0.029885948588423042
22,1,9882.568930883861,5204.152762448267,1098.4172821753857,0.05855988508327936
23,1,192.01580415828025,1982.8584956208872,1.0824723869664612,1479.8018567327465
24,1,11068.924943941225,10422.193643864719,2863.7249293662526,0.06285224591059055
24,1,4622.212040630197,6131.687131039446,3776.1621892948756,0.02531477130411393
25,1,213.79392897044443,1977.281933320322,1.1244092320300243,1642.3478309489988
26,1,7744.809593992512,10184.179388200086,2188.7936587765803,0.08243486970414261
26,1,7092.58155961922,1185.1482605096344,5974.1943771133165,0.027922932275355663
27,1,1466.4904803833024,3092.1119047209477,1364.3353504198226,0.06071814031956351
27,1,9263.778209811955,10325.10605508158,7622.240194670963,0.041746217607891226
28,1,10798.3131958701,4882.203368227814,11426.49990243272,0.05845926889166191
28,1,4451.4972328045105,5497.28238914683,7141.991442639051,0.043624468450475844
29,1,3185.19207831584,7403.452545926004,2263.904111980297,0.06512829170378398
29,1,6814.871792658952,5260.834273316741,9885.906847386528,0.057889406788931855
30,1,226.45918013756645,2021.1960397162186,1.1284117904554185,1803.9951807778039
31,1,5735.459158317084,3800.733918621702,2659.449116916982,0.036556499126999875
31,1,6282.505630062046,8926.020473435805,7422.755360089742,0.09852203526563685
32,1,3093.7494641301537,2509.5468410054646,3229.148891407744,0.03754658907768193
32,1,6018.130706890242,2815.275844531317,7023.075171117982,0.06033009988393189
33,1,11949.073044561206,9196.307413976896,11942.132675339657,0.011304254750009159
33,1,381.0777626347274,1597.3804295810467,12032.287932790321,0.08694776902251199
34,1,5582.800473865932,670.661660986023,4390.588869174752,0.05048497794961875
34,1,10455.419727632314,2996.1463634021816,3515.9160256477803,0.029945002150976154
35,1,148.5929265102736,6322.200137596678,9632.870840760112,0.027019359695047308
35,1,3181.9927298612315,3166.3565306788155,3327.5360437685554,0.03056134123386023
36,1,12017.96158093606,3973.6789452348025,920.0663625881335,0.04146305084140415
36,1,6942.322831450894,3600.542350274132,9844.464729057034,0.05937169489646117
37,1,6663.201620569061,8995.916979838852,9776.063761757267,0.09717637662934642
37,1,1258.8946483121135,4708.487239019488,8481.625277429524,0.09982904857171156
38,1,1682.3686319623703,6536.072724117459,6308.999088902368,0.009868278358450633
38,1,8587.053991418385,10992.45122318952,1003.0569427033864,0.06301224821154298
39,1,10083.909359523253,11635.98211531442,11148.39054371166,0.05567104245949553
39,1,2867.8140252865032,7707.539328084017,6882.361527032373,0.05378339846215932
40,1,198.1599678552145,1985.7378983612743,1.0704825569068124,1594.8179242166134
41,1,207.74334370518827,1984.148301907256,1.2017971151259252,3136.160136810661
41,1,211.4199593147971,2003.6623011170595,1.1333779488318931,2088.7883049160114
41,1,232.6155747584515,2023.9207972374759,1.4628629764239425,1309.187466835794
41,1,235.63656070953525,2024.2071623203988,1.1733378436987785,2131.9469438335777
42,1,188.85156535839863,1979.1692949490725,1.1787123776302135,1959.5112913827472
43,1,8818.093492970775,2531.104499612081,8216.811150914451,0.008951444969272781
43,1,1445.2918882859299,850.8877070122069,1633.5974492121725,0.07517862857820694
44,1,234.414773336999,2025.6297188989386,1.1620255631018588,1854.4965937707666
45,1,7241.592846714791,11450.994157930127,6108.611050082575,0.012659718406798815
45,1,2599.852529233009,4621.968058301628,5418.033405356202,0.045781350239397015
46,1,4430.539103325494,11832.257529930104,812.7831911488036,0.005780279353909546
46,1,10151.280401360216,11186.651140397593,6482.457996212099,0.05573266197464262
47,1,1952.2936929011037,5599.7490840840355,10622.200282961943,0.08134565034671892
47,1,5784.234004374702,4472.001335702153,6682.3242289632335,0.09767240481347829
48,1,9135.96156779249,1383.7719402259845,4817.858534954161,0.06453845953498828
48,1,2534.6569158614384,2434.3040723426475,6953.031548052455,0.07678915391003376
49,1,11787.641082953063,5647.020466809983,4656.964730290321,0.09024078109235623
49,1,6106.435313189923,7714.780266567547,5194.446285861606,0.07134938434492683
50,1,201.49108794760812,1968.065274732446,1.147369981459242,1407.4843930833747
51,1,11377.15392092092,4766.049770258876,8470.832239966234,0.02657825194868162
51,1,130.0859959428486,4869.274060308295,3041.001321758713,0.007349342708227769
52,1,8881.349931520639,3425.698127399301,6915.506632584951,0.09215342262622035
52,1,8533.193678012949,2664.5157394804346,6904.06164353274,0.0017335869232346424
53,1,5910.000975281722,1718.2702451596288,11865.064732760018,0.03947436341091686
53,1,11197.848913247659,3227.093000065467,3469.86414472777,0.08561914851954627
54,1,10907.407581857713,2407.492935322271,4175.835817645414,0.03426202930111213
54,1,705.036121518316,4119.106654339425,7903.457797106234,0.08704333344036952
55,1,6450.343134764969,248.43255873538217,11335.178984752489,0.07281007999178893
55,1,4372.438898776589,7235.236990273642,4246.050166840602,0.09680216004857124
56,1,211.9337910015057,1987.450084374725,1.135772267862417,1138.1282896734886
57,1,11275.500890013425,4321.286072347849,2025.8223045262203,0.09627654405618988
57,1,573.227547525134,7486.262230227013,6467.1967010688195,0.011436589541834331
58,1,210.04795408164486,1970.2455264706625,1.140202607778332,2614.334790896264
59,1,216.70693961120602,1982.114844107948,1.1185945675844648,1125.259779571119
59,1,228.33677966845303,1996.6018532199578,1.1274879172554304,1162.6359028750971
60,1,5603.193724675159,5220.630195505645,3520.0586649542834,0.006722412030693015
60,1,7246.537086790977,551.1804118129389,910.2109100427546,0.015256691506240795
61,1,5585.95049936618,7104.440106456728,11197.713081354024,0.08258988159424138
61,1,9515.863972665351,8396.625233562763,5559.1092919512475,0.046024019566138025
62,1,4212.146607289353,2255.9571519073625,5502.308668677552,0.07120138561851762
62,1,7588.296139638191,7901.939812392988,2874.16442866782,0.009733444749460696
63,1,4396.716473820711,3326.471724358212,7536.509111541443,0.049108206234111565
63,1,11008.298650902621,7155.926447431948,6071.556036780103,0.03680106633923406
64,1,9804.597862380733,10632.025576026188,7772.231964240301,0.002443369970856724
64,1,11576.191272763741,810.4823129236581,5909.140258432329,0.027270707982088895
65,1,197.11385091032642,1979.9189252865854,1.1569836733497345,1999.8679814628686
66,1,182.54938944590117,1982.2966047621726,1.1216505728466806,1548.2714161533584
66,1,197.39450269819858,1975.609095018772,1.1531553607698457,1638.3051808813445
