geneID,x,y,z,intensity,seeds
adra1a,835.184666666667,541.796,0,685.666666666667,3
adra1d,860.981,559.457,1,538,1
adrb2,881,497,3,632,1
aldoart1,843.103,527.4635,0,591.5,2
asah1,898.504666666667,496.528333333333,6,675.333333333333,3
ccnd2,845.293,549.2695,0,643.5,4
cdk2,880.248,561.85,2,553,1
cers5,848.86175,572.195,1.5,811,4
chrm1,882.012333333333,576.753,2,633,3
cngb1,895.084,507.3925,6,970,2
cntfr,873.2685,511.78975,6,623.25,4
cntfr,877.631,548.026,2,714,3
crkl,846.084,539.035,3.33333333333333,812,3
dgkg,884.49025,576.1885,6,875.75,4
dgkg,895.24025,508.1885,6,942,4
dlg1,889.590666666667,554.003333333333,0,659.666666666667,3
dtx2,854.552,576.605,2,585.666666666667,3
dusp3,893.433,508.403333333333,0,715,3
e2f4,844.247333333333,526.811666666667,0,718,3
eif4b,895.123,516.297333333333,2.33333333333333,875,3
eif4b,883.123,582.297333333333,4,1264.33333333333,3
eif4b,888.492333333333,564.529,6,818.666666666667,3
eif4b,896.945,536.748333333333,2.33333333333333,1559.66666666667,3
ep300,877.68,562.258,1,563,1
ep300,877.68,562.258,5,596,1
fgf1,881.656,504.5,4,878,3
fgfr1,869.081333333333,539.35,4,769.333333333333,3
fgfr3,840.879,531.804,6,1005,4
fgfr3,887.629,557.054,0,900,4
fgfr3,850.129,523.054,6,794,4
g6pc,884.582333333333,535.445,1,639.333333333333,3
gabarapl1,880.437333333333,555.836666666667,5,892.333333333333,3
gabarapl1,884.377,581.143,6,666.333333333333,3
gnal,878.382666666667,582.673666666667,4.66666666666667,695.333333333333,3
gnao1,870.521,514.917,3,816.666666666667,3
gnao1,842.5455,545.813,2,720.5,2
gnao1,888.67575,532.0155,4.25,688,4
gnao1,875.92575,563.7655,1.75,792.5,4
gnao1,855.42575,562.0155,4.25,839.25,4
gnao1,875.17575,553.5155,0,848.5,4
gnao1,869.077,562.979,1,950,3
gnao1,870.17575,518.7655,4,795.25,4
gnao1,845.0455,542.313,4,1162,2
gnao1,869.472,563.125,0,887,1
gnb5,897.54525,520.87075,6,783.75,4
grin2a,880.154333333333,570.955666666667,4.33333333333333,649,3
grin2a,891.487666666667,539.955666666667,0,611,3
gucy1b1,892.00475,501.87525,2,1061.25,4
gucy1b1,890.00475,495.12525,0,1112,4
hcar2,862.905,559.424,0,547,1
htr1a,846.141,528.688,0,758.333333333333,3
inpp5d,883.6375,534.8735,5,526.5,2
inpp5e,845.837666666667,533.354666666667,5.33333333333333,656.333333333333,3
insr,878.1425,525.47775,6,673.75,4
irak1,895.121,515.332,4,1145,2
itga6,857.258666666667,517.632,2.66666666666667,702.333333333333,3
itgb8,897.3545,532.75925,5.25,650.75,4
itgb8,894.412333333334,515.652,0.333333333333333,639.333333333333,3
kat2b,843.878,537.554333333333,6,767.333333333333,3
kif7,878.382,562.635,0,527,1
lfng,865.991,511.466666666667,0,887.666666666667,3
lfng,862.042333333333,545.774666666667,3.66666666666667,728.666666666667,3
magi2,892.7835,509.79075,4,903.75,4
map4k3,880.112,562.2035,4.5,544.5,2
mapk1,897.40725,525.85525,2.25,1055,4
mapk1,880.983,578.054333333333,3.33333333333333,633.666666666667,3
mapk1,872.40725,511.10525,2.75,769.5,4
mapk1,891.15725,499.35525,0,852.5,4
mapk14,891.220333333333,570.422333333333,4,1096.66666666667,3
mef2c,901.002333333333,534.431333333333,6,745.666666666667,3
mef2c,890.69425,566.35125,5.5,983.75,4
mylk2,892.77,508.111,0,988,1
nck2,883.878,534.806,5,620,1
nfkbia,862.1475,521.12825,0,849.25,4
phlpp1,884.345,535.371666666667,6,638,3
phlpp1,865.00875,516.02875,0,1069.5,4
pik3r1,873.17775,548.4575,6,951.75,4
plk2,881.597666666667,496.519333333333,3,857,3
plpp3,897.137,529.87025,2,976,4
ppp1r12a,884.031,541.616333333333,0,665,3
ppp2cb,894.233,526.5765,6,773.25,4
ppp2r5c,870.49,519.33,5,586,1
prkacb,889.02925,493.82375,2,878.5,4
prkd3,893.213,507.82,0,630,1
prkd3,864.761,555.614,0.333333333333333,636.666666666667,3
prkd3,878.7445,562.684,6,659.5,2
rab11b,890.02225,565.88175,6,761,4
rasa1,889.147666666667,573.112333333333,4,846,3
rasa3,892.1995,547.283,2,968,4
rasa3,877.778,562.11,0,554,1
rasa3,877.778,562.11,5,543,1
rassf5,874.878,584.58,0,714.666666666667,3
rock2,899.0585,527.09375,1.5,823.5,4
rxra,878.97575,564.23775,5.25,737.5,4
s1pr1,894.318666666667,514.935333333333,5.33333333333333,865.666666666667,3
smad5,885.80825,499.36525,4.25,969.5,4
smo,877.512,562.068,6,524,2
sod2,892.281,575.714333333333,6,593,3
spred1,840.535,528.501,1.5,927.25,4
spred1,886.785,577.251,6,752.75,4
stim1,844.288333333333,541.287,4.33333333333333,799,3
stim1,885.08425,494.2465,1.25,1145.5,4
synj1,874.07075,525.07625,4.75,740,4
synj1,848.168333333333,524.065,0,668.333333333333,3
ulk2,843.57375,544.9925,2,855.25,4
vegfa,877.663333333333,519.195666666667,3,653.666666666667,3
vhl,895.77,516.111,6,901,1
ywhaq,886.432666666667,574.384,4.33333333333333,762.333333333333,3
zfyve16,892.338,502.5635,2,542,2
zfyve16,875.475666666667,527.729333333333,2.66666666666667,713.333333333333,3
fake0,848.878,522.806,6,771,1
fake30,888.493,572.482,4,626,1
fake42,896.472,515.125,5,649,1
