geneID,x,y,z,intensity,seeds
akt3,425.153,1540.9385,2.75,982.5,4
apc,421.728666666667,1556.267,1.33333333333333,653.333333333333,3
apc,454.891,1559.19775,1.5,944.75,4
cacnb4,408.684666666667,1546.85433333333,6,587.333333333333,3
cacnb4,478.844666666667,1535.84533333333,2.33333333333333,1092,3
cacnb4,424.108,1555.13825,0,921.75,4
chrm1,421.04425,1545.3925,2.5,627.5,4
csnk2a2,474.7985,1545.6095,3.25,795.25,4
ep300,429.262666666667,1572.553,0,660.333333333333,3
fgfr3,420.007666666667,1532.578,0,769,3
gabarapl1,441.578,1528.8775,1,1000,4
gabarapl1,445.328,1534.6275,0.25,856,4
gabarapl1,436.328,1534.3775,0,1120.25,4
gabarapl1,449.437333333333,1534.83666666667,0,587.333333333333,3
gna13,417.53725,1534.50575,0,942.75,4
gnal,431.237,1543.26125,1,733.25,4
gnao1,424.17575,1536.0155,0,760,4
gpc4,449.9195,1546.81575,5.75,798.5,4
grin2a,430.404,1534.27133333333,0.666666666666667,607.666666666667,3
grin2a,413.487666666667,1554.95566666667,2,701.666666666667,3
grm6,452.97,1545.44733333333,1,696,3
inpp5e,466.48625,1554.2995,6,726.75,4
magi2,417.2835,1558.54075,0,781.5,4
mapk1,427.40725,1550.35525,0.75,812,4
mapk1,470.793666666667,1550.19033333333,5.33333333333333,600.666666666667,3
mapk1,451.15725,1532.85525,5.25,627.5,4
mapk1,431.90725,1532.10525,4,838.75,4
mapk1,447.40725,1528.35525,0,923,4
mapk8,441.3065,1549.5215,3.75,884.75,4
mapk8,438.3065,1534.0215,2,787,4
mef2c,423.259,1567.80166666667,0,807.666666666667,3
mef2c,461.335666666667,1536.098,2,612.333333333333,3
mef2c,431.669,1554.43133333333,0,574,3
mef2c,418.94425,1542.60125,3,933.25,4
mtmr3,471.094,1559.074,4,672,3
mtmr3,428.2565,1542.32875,2.25,1215.5,4
ncstn,452.089,1557.83866666667,2,525.666666666667,3
npr2,445.0315,1529.768,4,619.25,4
nrg2,431.676,1543.28675,0,635.75,4
pde1b,475.24475,1545.78925,2,669,4
pde1b,423.027,1530.04666666667,5,710.666666666667,3
pfkfb2,447.270333333333,1555.393,0.666666666666667,628.666666666667,3
phlpp1,419.419,1535.66833333333,5.33333333333333,659.666666666667,3
plpp3,418.372,1547.11566666667,0,749,3
plpp3,418.387,1540.37025,0,1100.5,4
plpp3,417.372,1533.11566666667,0.666666666666667,869.666666666667,3
ppp1r12a,435.75025,1569.4475,1,967,4
prickle2,432.09225,1563.73,3.75,750.75,4
prkacb,424.311333333333,1542.46633333333,1,743,3
prkce,434.04,1529.49,2.66666666666667,718.333333333333,3
pten,465.456,1562.32433333333,2,770,3
raf1,433.6135,1539.18975,2,787.25,4
rala,462.079,1536.27475,2.75,881.75,4
rapgef2,431.18175,1535.31725,2.5,827.75,4
rapgef5,413.028,1542.59825,4.25,941.5,4
rock2,475.350333333333,1554.493,0,793,3
rras2,417.045666666667,1554.34233333333,3,580.666666666667,3
skp1a,407.346333333333,1547.43733333333,6,843.666666666667,3
spred1,414.666666666667,1541.56433333333,6,844.333333333333,3
spred3,438.424666666667,1557.20233333333,3,716.666666666667,3
stam,427.824666666667,1534.313,4,766,3
ulk2,448.941,1552.615,1.66666666666667,583,3
xiap,435.332666666667,1521.406,5,709.666666666667,3
