geneID,x,y,z,intensity,seeds
akt3,325.454666666667,173.634666666667,2,580,3
akt3,287.403,166.1885,0,676,4
aldoart1,298.794,184.474,0,889,1
ccnd2,307.793,188.2695,0,1119.5,4
eif4b,340.81175,228.1745,5.5,974.5,4
eif4b,340.56175,151.4245,0,958,4
ep300,307.6055,194.956,6,687.5,2
ep300,307.68,195.258,0,685,1
gna12,328.465,188.5,0,657.25,4
gnal,300.049333333333,179.340333333333,1,757,3
gnao1,299.5455,183.813,0,680,2
mef2c,332.259,201.801666666667,0,880.333333333333,3
p2rx4,309.976,195.557,0,513,1
pde1b,342.24475,160.53925,0,913.5,4
pde1b,335.200333333333,143.722333333333,6,663,3
plcd4,308.843,195.226,4,786.666666666667,3
plk2,309.468,195.43,0,518,1
prkacb,363.311333333333,207.133,3,622.333333333333,3
prkacb,300.311333333333,149.133,0,657.333333333333,3
prkd3,308.761,195.614,6,735.333333333333,3
ptpn11,336.080666666667,169.594333333333,5.33333333333333,889,3
rag2,339.412,147.332666666667,2,632.666666666667,3
rapgef2,330.43175,207.06725,3,832.75,4
rapgef2,293.68175,163.06725,6,1037.25,4
rasa1,319.837,220.19025,2,887,4
rasa2,293.62575,184.81775,3,560.5,4
rasa3,337.861666666667,147.104,4,660.666666666667,3
rasa3,307.778,195.11,0,644,1
rock2,308.6285,195.5025,0,744,2
smo,307.493,195.482,0,699,1
