geneID,x,y,z,intensity,seeds
agpat4,1303.99,1028.4185,4,746.75,4
apc,1303.391,1026.19775,6,1029.75,4
apc,1282.891,1019.44775,4,759,4
apc,1328.141,1018.19775,6,984.5,4
asah1,1320.50466666667,1008.52833333333,3,634,3
asah1,1292.348,1021.84775,5,821.25,4
asah1,1317.20733333333,992.76,0.333333333333333,571.333333333333,3
cacna1e,1293.1785,1059.66125,6,630.25,4
cacna1e,1287.17766666667,1021.52133333333,3,695.333333333333,3
cacna1e,1300.511,1051.52133333333,2,767.666666666667,3
cacnb2,1304.1825,1019.37375,6,980,4
cacnb4,1315.858,1019.88825,4,1095.5,4
cacng4,1328.24066666667,1018.59633333333,3,842.666666666667,3
cblb,1295.30933333333,1054.88666666667,5,629.333333333333,3
ccnd2,1293.05733333333,1032.35933333333,0,666.666666666667,3
ccnd2,1340.26466666667,1016.36266666667,6,631.666666666667,3
ccnd2,1343.543,999.5195,4,727.5,4
ccnd2,1350.043,1011.7695,5.5,705.25,4
ccnd2,1334.293,1004.2695,0,1077.25,4
ccnd2,1337.39066666667,997.026,1,845.333333333333,3
csnk1g3,1318.377,1022.44266666667,5.66666666666667,802.666666666667,3
dnm3,1350.32333333333,1042.17333333333,5.66666666666667,644.333333333333,3
eif4b,1328.31175,1016.9245,3.5,879,4
eif4b,1298.06175,1017.9245,2,1254.5,4
f2rl3,1322.962,1025.80533333333,6,603.333333333333,3
gna13,1341.967,1001.391,4,624,3
gnao1,1318.67575,1015.0155,5,696,4
gnao1,1314.67575,989.5155,6,675.5,4
gnao1,1300.17575,1013.0155,3,848.5,4
gnao1,1292.42575,1013.7655,0,651.75,4
gnb5,1284.79525,1019.37075,3.5,801.5,4
grin3a,1304.28466666667,1020.45433333333,2,615.666666666667,3
irak4,1323.18933333333,1020.18433333333,4.66666666666667,755,3
itgb8,1317.41233333333,1018.652,3,677.666666666667,3
lamc1,1341.59825,1021.119,4.75,688.5,4
mapk1,1298.90725,1046.10525,2.5,848,4
mapk14,1312.45025,1025.1445,0,842,4
mapk8,1291.5565,1050.7715,3,653.25,4
mef2c,1315.19425,1022.85125,2,803.75,4
megf8,1327.772,993.846,3,646,3
mtmr3,1312.7565,1038.07875,0,712,4
nfatc3,1316.55725,1034.3555,2.5,611.25,4
nfatc3,1336.30725,1011.3555,2,865.25,4
npr2,1339.5315,1007.268,2.75,610.25,4
pik3c2a,1327.591,988.914666666667,0,842.333333333333,3
plcb4,1371.07175,1024.747,4.5,665.25,4
plpp3,1319.887,1002.12025,2.75,850.25,4
ppp1cc,1318.012,1019.046,4,918.333333333333,3
prkacb,1308.31133333333,1063.79966666667,0,644.333333333333,3
prkce,1296.78,1030.1175,2,676.5,4
prkce,1315.04,1018.49,6,670.333333333333,3
ptch1,1288.12266666667,1049.41966666667,2.66666666666667,843,3
ptch1,1307.456,1018.41966666667,0,789,3
raf1,1303.662,1062.10966666667,6,790.333333333333,3
rap1b,1317.24875,1026.06025,3.5,927.5,4
rap1b,1312.03233333333,1053.07466666667,6,917.333333333333,3
rasa1,1317.337,989.19025,0.5,992,4
rasa1,1351.087,1010.44025,0.25,644.75,4
rock1,1308.5105,1036.18125,1.75,765,4
rxra,1328.72575,1023.23775,1,1069,4
s1pr1,1309.31866666667,1003.93533333333,4.33333333333333,728.333333333333,3
skp1a,1324.34633333333,1037.104,4.66666666666667,676.666666666667,3
skp1a,1281.72925,1025.5295,2,679.75,4
skp1a,1331.84633333333,1011.70933333333,2,559,3
slc8a2,1317.20325,1029.017,3,729.25,4
slc8a2,1289.528,1045.96,3,1388.66666666667,3
socs2,1324.704,999.390333333333,3,698.333333333333,3
stim1,1304.83425,1068.9965,1,695.25,4
ulk1,1319.04566666667,993.185666666667,2,683.333333333333,3
ulk2,1320.57375,1045.2425,4.25,680.5,4
vcam1,1305.3765,1005.2325,1,1000.25,4
fake46,1294.509,1020.081,0,914.75,4
