geneID,x,y,z,intensity,seeds
Gpd2,96.5614542884864,1164.3569544175,1.10532144605784,1815.04456490689,3
Kmt2a,100.054992437491,1093.33841201802,1.06130743668639,1666.29324571016,3
Cyfip1,83.147726786391,1221.0371148702,1.08444953638769,1750.17280760383,4
Cyfip1,65.2475491982319,1092.48751857506,1.05769844348461,2014.73792160925,1
Hspa4l,30.7596929982345,1080.91969791602,0.7,35759.6591440396,2
Ddx46,31.9302108073057,1082.44142002236,0.7,35392.1318470574,2
Setd5,33.2762984113281,1082.62000541276,0.7,25456.3664216291,1
Ube3c,32.6257289005565,1084.59953903168,0.7,35727.7539474889,1
Pip5k1b,68.7579876813715,1110.86346932805,1.11616520975335,1675.37669960381,3
Camk2g,32.6967379097195,1084.31511479513,0.7,35473.4154588174,1
Kars,27.1931893383253,1123.40044092918,1.13902417304187,1715.35907331587,3
Pik3r2,82.8826963644316,1125.06793913539,1.12576902334598,1549.60000797438,3
Fbxo44,28.4359805363168,1084.1830294506,1.09409144566967,698.864139374563,1
Txndc16,63.259607750499,1063.46493715714,1.08830468425048,2456.18000806914,3
Ap1ar,32.0448453086745,1076.8638481628,1.27504447149217,2433.72779073215,2
Gtpbp2,66.5197637216005,1094.4620429482,1.09996748662235,1982.11061209784,2
Poldip2,94.6098617704218,1092.72711958859,1.10576037319612,1655.59147932232,4
Rai1,71.5729721993637,1148.35238841449,1.09931589233986,1040.9722303325,3
Ptrh2,29.9764027832858,1086.6496292056,1.28911206038906,796.641909010181,2
Plrg1,34.8539075306003,1082.05661499224,1.18998464181091,812.554295864651,3
Atp6v0a2,31.7240417010136,1083.61877483368,0.7,35664.2523288634,1
Spryd3,32.4880300509621,1082.62305212717,0.7,28852.3216458206,1
Rnf114,32.0101687951186,1084.43871035795,0.7,35261.8010023878,1
Ammecr1l,31.3558608089198,1083.03928058483,0.7,35951.1371286147,1
Sgpp1,34.5527070793097,1079.0211216588,1.43122669458414,923.625370097252,4
Ryr1,31.631977957847,1083.29765779035,0.7,35626.1801162521,1
Inpp5b,8.86258544322919,1143.22132213122,1.14460830010698,2472.30185353815,3
Ppp6r1,64.1875828900425,1104.89075563886,1.13440927745505,2596.66041408629,3
Zfp941,88.2252198353689,1227.19272293349,1.11574507741108,2452.2036108396,3
Slc35f6,24.4853324791407,1115.59545684331,1.11120462807613,1864.99543762413,3
