geneID,x,y,z,intensity,seeds
atp2b2,540.543,1600.561,5,619,3
cnr1,538.493333333333,1580.36966666667,5.66666666666667,603.666666666667,3
col5a3,477.3565,1581.236,0,562.5,2
gucy1a2,496.475,1542.491,1,558,1
gucy1a2,476.475,1581.491,0,623,1
il20ra,471.398666666667,1587.196,0,548.333333333333,3
il20ra,478.8515,1581.1365,0,562,2
irs1,499.1135,1542.1955,0,544,2
map3k2,496.846333333333,1542.10133333333,0,707.666666666667,3
myd88,497.493,1542.315,4,603,1
nrg3,498.172,1542.821,0,710,1
pla1a,496.870333333333,1541.823,3.33333333333333,715.666666666667,3
plau,538.697,1580.53533333333,0,657.333333333333,3
ppp2r2d,476.769,1581.131,0,553,1
ppp2r2d,496.769,1542.131,1,580,1
ptk2b,478.862333333333,1589.49,1,620,3
rictor,477.493,1581.315,2,525,1
s1pr2,497.667,1542.494,6,659.666666666667,3
senp2,498.8775,1542.3255,5.5,677,2
taok1,535.207333333333,1559.993,3,590.666666666667,3
tnfsf14,476.666,1581.273,0,653,1
wnt10a,476.746,1581.106,2,604,1
wnt7b,497.772333333333,1542.758,4,667.666666666667,3
ywhaz,544.201,1550.92133333333,5.66666666666667,658.666666666667,3
fake55,497.38,1542.628,6,610,1
fake55,477.529333333333,1581.55133333333,1.33333333333333,613.666666666667,3
fake66,496.876,1541.805,0,554,1
fake66,476.876,1580.805,0,585,1
