geneID,x,y,z,intensity,seeds
abl1,627.999,1432.23866666667,6,753,3
agpat4,619.49,1429.9185,4.75,975,4
akt3,649.374,1422.47466666667,2,764.666666666667,3
aldoart1,661.827333333333,1392.49166666667,2.33333333333333,644.666666666667,3
apc,631.141,1450.19775,0,1187.75,4
apc,662.641,1431.94775,5.5,886.25,4
apc,610.062,1412.93366666667,2,771.666666666667,3
apc,647.529333333333,1429.74466666667,6,775,3
asah1,643.620333333333,1409.91233333333,2,892.333333333333,3
asah1,651.348,1432.84775,6,899,4
cacna1e,668.278666666667,1400.94633333333,5.66666666666667,604.666666666667,3
cacnb2,652.847666666667,1436.05566666667,1,638,3
cacnb4,663.684666666667,1396.18766666667,2,785.666666666667,3
cacng2,653.026333333333,1402.32966666667,2,978.333333333333,3
cacng7,637.076,1413.877,3,712,3
ccnd1,658.302,1383.9175,2,792.75,4
ccng2,632.836,1400.1345,1,907.5,4
cers6,614.704333333333,1442.021,2.66666666666667,632.666666666667,3
cers6,641.037666666667,1435.35433333333,3,651.333333333333,3
chrm1,633.79425,1411.8925,0,680.5,4
cntfr,635.631,1431.026,2,661.333333333333,3
crkl,630.084,1387.035,3,669,3
csnk1g3,640.50725,1403.58625,2,717,4
csnk1g3,665.50725,1410.33625,6,554.25,4
csnk1g3,621.25725,1436.58625,3,769,4
cxcl2,612.533,1427.38133333333,0,632.666666666667,3
ddx58,656.557666666667,1395.316,2,678,3
dgkg,654.24025,1418.1885,0.75,1041.5,4
dkk2,669.134,1427.12466666667,4.66666666666667,650.666666666667,3
dll4,623.411333333333,1443.268,3,546,3
dnm3,657.99,1427.50666666667,4,687.666666666667,3
eif4b,662.945,1379.08166666667,6,1031.66666666667,3
eif4b,636.81175,1428.9245,2,703,4
eif4b,617.81175,1408.4245,3,1211.25,4
fbxo32,636.92675,1442.9185,0,776.5,4
flnc,671.297666666667,1398.93466666667,5,616,3
gabarapl1,670.078,1394.1275,4.25,806.5,4
gabarapl1,614.078,1405.1275,1,1002,4
gabarapl1,648.104,1405.83666666667,0,1059,3
gabarapl1,670.770666666667,1418.83666666667,2.66666666666667,791.666666666667,3
gabarapl1,623.078,1452.8775,4.5,1006,4
gabarapl1,645.078,1387.3775,0,1011.75,4
gabarapl1,644.104,1418.50333333333,5.66666666666667,845.333333333333,3
gabarapl1,654.104,1425.83666666667,6,646.333333333333,3
gabarapl1,657.710333333333,1380.80966666667,2,907.333333333333,3
gabarapl1,612.828,1410.8775,2,1042.5,4
gabarapl1,664.437333333333,1383.83666666667,2,991,3
gabbr1,663.100333333333,1412.56166666667,2.33333333333333,650.333333333333,3
gabbr1,670.805,1410.71733333333,4,639.666666666667,3
gabbr2,664.97975,1431.3305,5,734.75,4
gna12,608.465,1446,6,654.25,4
gnal,643.049333333333,1383.34033333333,2,973.666666666667,3
gpc4,616.9195,1420.06575,3.5,985.25,4
gpc4,651.149666666667,1379.35833333333,1,548.333333333333,3
gpc4,638.512666666667,1448.984,5.33333333333333,777,3
gpc4,627.512666666667,1424.984,0,622.666666666667,3
grin2a,660.955333333333,1382.61266666667,6,590,3
grin2a,650.411,1435.237,6,846.75,4
grin2a,671.411,1388.487,2,985,4
grin2a,663.911,1408.737,6,761.25,4
grin2a,613.463666666667,1388.10833333333,0,930.333333333333,3
grin2a,661.161,1401.237,6,1055.75,4
grin2a,668.661,1406.987,6,798.25,4
grin2a,651.911,1388.737,2.75,821.75,4
grin2a,627.487666666667,1391.289,2,866,3
gucy1b1,606.247666666667,1409.31766666667,3,677,3
gucy1b1,659.25475,1400.62525,0.75,752,4
gucy1b1,639.006333333333,1438.83366666667,3.33333333333333,803,3
gucy1b1,652.00475,1421.87525,2,747.75,4
hcn2,616.976666666667,1419.09366666667,3.33333333333333,771.333333333333,3
htr5a,623.708666666667,1443.53766666667,4,621,3
inpp1,666.168333333333,1386.24533333333,4,903,3
inpp5a,639.076333333333,1446.884,5,535.333333333333,3
inpp5a,661.1205,1387.56875,2,662,4
insr,617.026666666667,1400.86033333333,2.33333333333333,655,3
irak1,665.5985,1396.01175,1,717.5,4
irf9,621.298,1427.24866666667,0,562.666666666667,3
itga8,651.89475,1399.349,2,686.75,4
itga8,633.261666666667,1383.974,6,608.666666666667,3
itgb3,645.862666666667,1422.56,2,834.666666666667,3
itgb8,628.3545,1388.75925,1,874,4
itgb8,613.412333333333,1412.652,2,773.666666666667,3
itgb8,664.735,1393.739,6,643,3
kcnma1,655.247,1402.136,5.25,706.25,4
kcnma1,657.935666666667,1379.821,2,626,3
map2k7,652.6465,1409.874,5.25,991,4
map3k6,661.21,1432.21366666667,4.33333333333333,633,3
map4k3,650.006,1433.627,6,696.333333333333,3
mapk1,663.719,1434.432,4,859.333333333333,3
mapk1,605.90725,1417.35525,4.25,1020,4
mapk1,642.40725,1400.10525,0.75,866.25,4
mapk1,657.466666666667,1440.411,5,619.666666666667,3
mapk1,627.40725,1459.35525,3.25,695.25,4
mapk1,664.052333333333,1378.432,5.33333333333333,705.666666666667,3
mapk1,626.127,1431.19033333333,5.66666666666667,714.666666666667,3
mapk1,669.460333333333,1385.52366666667,3.33333333333333,915.666666666667,3
mapk1,667.385666666667,1396.76533333333,6,637,3
mapk1,665.649666666667,1424.721,3,630.333333333333,3
mapk1,635.385666666667,1393.09866666667,0,577.666666666667,3
mapk1,659.90725,1393.35525,3,601.5,4
mapk1,645.385666666667,1393.76533333333,4,649.666666666667,3
mapk1,644.385666666667,1391.76533333333,0,604,3
mapk1,646.40725,1402.60525,0.75,771.75,4
mapk1,654.385666666667,1393.432,2,742.666666666667,3
mapk1,664.15725,1391.35525,5,837.5,4
mapk14,632.20025,1421.3945,0,921.5,4
mapk14,628.102666666667,1385.69866666667,2,644.333333333333,3
mapk14,611.20025,1442.3945,5.75,714.75,4
mapk14,621.20025,1450.3945,0,1097.25,4
mdm2,663.60525,1417.409,1.75,956,4
mdm2,610.85525,1395.409,6,1063.75,4
mef2c,628.19425,1449.60125,0,824.25,4
mef2c,608.854666666667,1402.86166666667,2,1439.33333333333,3
mef2c,665.19425,1431.35125,0,905.25,4
mtmr3,638.418666666667,1428.73466666667,1,945.666666666667,3
ncstn,653.14,1407.65433333333,5,550,3
ncstn,603.91225,1422.28775,3.75,764.25,4
nf2,617.69525,1396.32025,2.75,654.75,4
nras,638.349666666667,1419.58566666667,1,674,3
pde1b,625.200333333333,1393.05566666667,2.33333333333333,684.333333333333,3
pde1b,609.99475,1432.03925,5,665,4
pi4ka,643.313666666667,1389.388,0,969.666666666667,3
pi4ka,662.715333333333,1388.22933333333,5.33333333333333,597,3
pik3c3,608.65275,1420.4855,5,856.25,4
pik3c3,664.21,1384.82833333333,4,1014.66666666667,3
pik3r1,622.303666666667,1388.602,4,1146.33333333333,3
pik3r1,665.303666666667,1400.602,6,692,3
pik3r1,605.970333333333,1443.602,1,669.666666666667,3
pik3r1,641.443,1384.065,0.666666666666667,863.333333333333,3
pitx2,613.006333333333,1427.26166666667,0,629.333333333333,3
plcb4,664.264666666667,1386.16866666667,0,645.333333333333,3
plk2,616.344,1401.33833333333,0,717.333333333333,3
ppp2cb,647.567666666667,1378.706,0,668.666666666667,3
ppp2r5c,646.725,1442.425,4,743.333333333333,3
prickle2,639.09225,1390.98,0,1025.5,4
prkacb,612.77925,1409.57375,3.75,798,4
prkacb,653.644666666667,1381.46633333333,3.66666666666667,910.666666666667,3
prkce,641.071666666667,1440.682,0.666666666666667,694,3
prkce,628.78,1453.1175,2,786,4
prkce,649.706666666667,1434.15666666667,0,754.333333333333,3
ptgs2,647.402,1439.20333333333,0,571.666666666667,3
raf1,656.894666666667,1435.216,0,532.333333333333,3
rag2,666.94175,1397.413,0,675,4
rapgef2,612.43175,1414.56725,4,987.25,4
rapgef2,661.18175,1418.56725,5,893.75,4
rapgef2,657.085,1388.71466666667,0.333333333333333,872,3
rapgef5,606.028,1415.34825,2.75,1044.75,4
rapgef5,642.028,1439.59825,1,981.75,4
rasa1,627.087,1428.69025,0,660.75,4
rasa2,645.010333333333,1387.04866666667,6,644,3
rasa3,609.174,1408.86133333333,2.33333333333333,717.666666666667,3
rbpj,614.605,1393.3,6,680.75,4
rgs2,672.804,1396.407,5.33333333333333,648,3
rock2,623.683666666667,1443.493,0.666666666666667,609.333333333333,3
rragc,641.641333333333,1426.32566666667,2,545.666666666667,3
rragc,657.20725,1410.60025,4,698.5,4
rragc,628.641333333333,1386.99233333333,0,678.666666666667,3
rragc,639.977,1416.79466666667,1.33333333333333,800.333333333333,3
ryr2,604.145333333333,1421.52966666667,0,616.333333333333,3
skap1,619.487666666667,1439.01833333333,0,632,3
slc8a2,653.20325,1436.017,0,1025.25,4
slc8a2,632.95325,1433.017,2,838.5,4
slc8a2,655.528,1398.96,3.33333333333333,656,3
slc8a2,658.20325,1417.267,4.75,721.25,4
slc8a2,616.681,1440.98566666667,1,674.333333333333,3
smad2,607.115333333333,1442.41266666667,1,648,3
smad4,627.536,1414.247,1,671.333333333333,3
smad4,612.202666666667,1421.58033333333,4.66666666666667,957,3
stam2,658.427666666667,1386.30833333333,4,996.333333333333,3
stim1,660.58425,1381.2465,1.75,831.5,4
synj1,611.128333333333,1396.096,5,869.333333333333,3
synj1,672.82075,1421.07625,3.5,729.25,4
tnfrsf13c,646.334,1439.147,5.33333333333333,571,3
tnr,629.321,1387.89066666667,2,725,3
ulk2,663.07375,1380.2425,3.75,947.75,4
vasp,618.813,1397.476,3,685.666666666667,3
wnt8a,661.840666666667,1396.36266666667,0,618.666666666667,3
wwc1,664.707,1386.214,3,1057,3
ywhaq,617.099333333333,1437.384,6,595.666666666667,3
zfyve16,675.435666666667,1416.427,6,796,3
fake0,623.216,1402.30566666667,0.666666666666667,1248,3
fake18,658.701666666667,1429.24966666667,5.33333333333333,660.666666666667,3
fake36,644.647666666667,1400.584,6,630.333333333333,3
