geneID,x,y,z,intensity,seeds
adora3,1283.283,853.259,2.66666666666667,796.333333333333,3
adra1d,1328.18166666667,878.347333333333,3.33333333333333,639.666666666667,3
akt3,1309.153,861.1885,1.75,739,4
apc,1310.262,849.227,2,1404.66666666667,3
apc,1280.391,890.69775,0,746,4
arrb2,1255.41233333333,869.751,0,657.666666666667,3
cacnb4,1270.84466666667,894.845333333333,3.66666666666667,880.333333333333,3
cacng2,1300.656,899.679666666667,2.66666666666667,594,3
cbl,1259.372,872.778666666667,6,620.333333333333,3
cd36,1263.32866666667,906.919,0,575,3
cdon,1271.25775,864.30125,1,949.25,4
cers5,1294.183,896.921,0,722,3
cers6,1305.77225,877.655,1.75,669.75,4
cers6,1310.77225,872.405,0.75,620.25,4
chrm5,1326.68633333333,878.259333333333,2.66666666666667,669.666666666667,3
crkl,1286.01533333333,873.526333333333,0,719.666666666667,3
dgkg,1280.24025,848.1885,0,750.25,4
dll3,1267.12166666667,909.855333333333,1.66666666666667,723,3
drd5,1308.8205,896.3385,2,792.75,4
eif4b,1274.81175,866.1745,4.75,879.25,4
ep300,1327.367,898.97925,4,624.25,4
ep300,1287.829,882.153333333333,3,651.666666666667,3
ep300,1300.117,851.22925,6,815.25,4
fgfr1,1284.0355,896.76675,2,772.5,4
gabarapl1,1275.328,858.6275,3,997.75,4
gabarapl1,1295.104,917.503333333333,6,742,3
gabarapl1,1275.328,885.8775,6,875.5,4
gabarapl1,1277.01966666667,875.962333333333,5,854,3
gabbr2,1264.22975,881.3305,0,726.5,4
gabbr2,1305.52733333333,875.360666666667,0,729.666666666667,3
gabbr2,1273.72975,875.3305,6,670.75,4
gabbr2,1276.47975,887.0805,2,1015.25,4
gna13,1322.28725,907.25575,5.75,747.25,4
gnal,1306.04933333333,862.340333333333,2.33333333333333,923,3
gnb5,1275.56266666667,907.000333333333,1,665,3
gpc4,1306.846,857.317333333333,3,737,3
grin2a,1273.661,869.987,6,765.75,4
grin2a,1303.411,846.237,0,856,4
grin2a,1289.15433333333,870.289,0.333333333333333,904.666666666667,3
grin2a,1279.15433333333,902.289,2,691.666666666667,3
grin2a,1281.15433333333,863.955666666667,6,897.333333333333,3
gucy1b1,1310.25475,866.37525,3,804,4
gucy1b1,1267.25475,907.87525,2.25,842.75,4
gucy1b1,1305.91433333333,858.984333333333,0,836,3
gucy1b1,1310.843,863.390333333333,2.33333333333333,752.333333333333,3
inpp5d,1265.85033333333,884.098333333333,0,619.333333333333,3
insr,1298.1425,850.22775,6,637.5,4
insr,1281.224,890.631333333333,0,898.666666666667,3
irak1,1274.64066666667,873.640666666667,3,737.333333333333,3
irs2,1312.38025,900.321,4,589.25,4
lfng,1280.21775,859.10425,2.75,596.25,4
map2k6,1305.01533333333,903.863666666667,2,624,3
map3k11,1286.556,910.749666666667,4.66666666666667,734.333333333333,3
mapk1,1302.40725,848.35525,2,902.75,4
mapk1,1322.46033333333,907.190333333333,2,592,3
mapk1,1277.90725,875.10525,4.5,820.75,4
mapk1,1260.46033333333,864.190333333333,5,735.333333333333,3
mapk1,1280.40725,902.60525,0,742,4
mapk1,1308.90725,857.10525,0,930.5,4
mapk14,1306.70025,850.3945,4,1024.75,4
mapk8,1314.565,861.810666666667,5,579,3
mef2c,1265.59233333333,901.468333333333,2,688.333333333333,3
mef2c,1272.59233333333,887.468333333333,6,654.333333333333,3
mef2c,1283.85466666667,859.195,3,1433.33333333333,3
mef2c,1271.94425,902.60125,0,906,4
mtmr2,1275.30725,855.5665,5,632,4
mtmr3,1274.7565,875.32875,2.25,1121.75,4
nf2,1277.176,863.552666666667,3.66666666666667,1087.33333333333,3
nfatc3,1332.27233333333,883.656333333333,6,717.666666666667,3
nras,1293.87025,898.97275,3,781.25,4
nras,1290.34966666667,885.252333333333,6,612.666666666667,3
pde4b,1271.96766666667,897.848666666667,6,540,3
phlpp1,1292.345,853.371666666667,3,838.666666666667,3
pi4ka,1313.98033333333,917.388,0,547.666666666667,3
pi4ka,1274.31366666667,882.388,0.666666666666667,625.333333333333,3
pik3c2a,1274.92433333333,867.248,3,886.666666666667,3
pik3c3,1278.15275,884.4855,4.5,854.25,4
plcb1,1298.99766666667,856.351666666667,1.66666666666667,595.333333333333,3
plk2,1273.58966666667,883.398333333333,3,840.666666666667,3
plk2,1305.69833333333,853.079666666667,0,1310,3
plk2,1288.64075,896.41725,1,1040.75,4
ppp1r12a,1249.031,865.283,2,766.333333333333,3
ppp1r12a,1297.18966666667,896.885333333333,2.66666666666667,646.333333333333,3
ppp2r5d,1304.266,854.050333333333,4,819,3
prkacb,1313.31133333333,910.466333333333,0,944,3
prkacb,1328.31133333333,871.466333333333,0,610.666666666667,3
prkacb,1277.31133333333,889.133,2,671,3
prkacb,1304.978,848.133,6,684.666666666667,3
prkacb,1274.31133333333,869.466333333333,4,695.666666666667,3
prkce,1272.08066666667,853.221333333333,0,634.666666666667,3
prkce,1319.03,860.6175,6,698.75,4
prkce,1281.04,881.823333333333,2.66666666666667,820.333333333333,3
prkce,1281.53,878.1175,0,676,4
ptafr,1319.3435,864.73975,5,836.5,4
pten,1283.456,868.324333333333,0,757,3
rala,1292.04433333333,853.067666666667,6,755.666666666667,3
rap1b,1273.36566666667,905.408,5,789.666666666667,3
rapgef2,1276.43175,907.06725,0,707.25,4
