geneID,x,y,z,intensity,seeds
1300017j02rik,295.178666666667,1129.41666666667,2,892,3
abcc1,291.112,1157.329,1,687,1
acox3,284.452,1155.428,0,1145,1
acvr1,255.7675,1182.49425,4,849,4
acvr1c,299.388666666667,1145.69966666667,1,1348.33333333333,3
acvr1c,288.722,1159.033,0,1127,3
acvr2b,266.968,1169.0105,0,1519.5,2
adam17,286.835,1154.558,0,1106.66666666667,3
adam17,294.476,1149.49,5,761,1
adcy3,229.627,1180.33766666667,0,1035.66666666667,3
adora2a,285.287,1109.249,2,1021,1
adora2a,287.428,1142.18066666667,3.33333333333333,807.666666666667,3
agap2,255.6145,1170.8885,0,1103.75,4
agap2,239.232,1164.48666666667,4,997.666666666667,3
agap2,274.692,1174.188,0,676,3
agap2,299.565333333333,1133.15333333333,0,890.666666666667,3
agap2,267.565333333333,1142.48666666667,0,1050.66666666667,3
agap2,227.897,1179.715,6,830,2
agap2,266.518666666667,1120.17466666667,3,1241.66666666667,3
agap2,220.072,1166.3168,0.6,939.4,5
agap2,266.902,1120.03,2,557,1
arf2,268.8115,1176.249,0.5,980.5,4
arf2,277.0615,1154.999,0,1343.5,4
atp2b1,294.881333333333,1125.49266666667,0,821.333333333333,3
atp2b1,254.60325,1180.401,0,1396.75,4
atp2b1,206.35325,1142.401,2,1605.5,4
atp2b1,276.214666666667,1132.15933333333,1,1088.33333333333,3
atp2b1,246.471,1138.20133333333,0,1518.33333333333,3
atp2b1,282.214666666667,1114.15933333333,2.33333333333333,1109.66666666667,3
atp2b1,264.10325,1159.151,2,1457.25,4
atp2b1,244.10325,1182.151,0,1478.5,4
atp2b1,302.073666666667,1132.18466666667,1.66666666666667,1110.66666666667,3
atp2b1,278.1105,1158.277,3,1361,2
atp2b1,280.214666666667,1143.15933333333,0,783.333333333333,3
atp2b1,298.804333333333,1138.868,6,895,3
atp2b1,260.804333333333,1172.20133333333,0,981.666666666667,3
atp2b1,265.769,1134.126,3,665,1
