geneID,x,y,z,intensity,seeds
acvr1c,420.159,321.470333333333,0,1054.33333333333,3
adcy9,411.309666666667,308.641333333333,1,1144.33333333333,3
adcy9,400.720333333333,309.338666666667,3,910,3
agap2,430.6145,296.3885,5.75,896.5,4
agap2,437.8645,239.1385,2,1063.25,4
agap2,448.565333333333,295.486666666667,2,941,3
arf2,417.828,308.300666666667,4.33333333333333,1391.33333333333,3
arrb1,475.306333333333,311.266666666667,3.66666666666667,850,3
atp2b1,403.85325,307.151,5,843.25,4
atp2b1,477.85325,262.651,0,1129.75,4
atp2b1,433.10325,319.151,0,1356,4
atp2b1,431.137666666667,306.868,3,1740.66666666667,3
atp2b1,403.471,301.201333333333,5,976,3
axin1,429.637666666667,325.512666666667,2,828.666666666667,3
axin1,461.954333333333,235.121333333333,0.666666666666667,1194.66666666667,3
bcl2,438.919333333333,314.717666666667,2,932.666666666667,3
cab39,427.262,307.161333333333,1.33333333333333,906,3
cab39,450.3025,315.4065,5.5,961,4
cab39,436.3025,306.9065,4,876,4
cacna1a,413.135666666667,316.373,4.66666666666667,787,3
cacna1c,428.001333333333,315.935333333333,3.66666666666667,1664,3
cacna2d1,434.174666666667,315.090333333333,2.33333333333333,1123.33333333333,3
cacna2d1,416.18175,310.14775,0,1093.5,4
camk2a,403.635,315.346666666667,5.33333333333333,1380.66666666667,3
camk2a,493.41175,264.0395,0,1964.75,4
camk2a,445.722,288.346333333333,5,1218.66666666667,3
camk2a,468.16175,300.7895,0,1855.75,4
camk2a,428.91175,287.7895,3.75,1477.75,4
camk2a,424.41175,307.7895,6,1052.5,4
camk2a,427.66175,251.0395,4,1229,4
camk2a,462.41175,257.5395,5,1152.25,4
camk2a,441.16175,309.2895,0.75,2012.25,4
camk2a,429.635,279.346666666667,5.33333333333333,1068.33333333333,3
camk2a,466.41175,241.7895,0.25,1083,4
camk2a,441.635,258.013333333333,6,1200.33333333333,3
camk2a,459.41175,306.7895,6,1194.25,4
camk2a,419.41175,291.7895,2,958.5,4
camk2a,492.301666666667,254.346666666667,6,729.333333333333,3
camk2a,429.91175,262.2895,3.5,1082,4
camk2a,456.899666666667,235.242333333333,0,942.333333333333,3
camk2a,488.055333333333,243.346333333333,2.66666666666667,1045.66666666667,3
camk2a,397.66175,310.2895,0,1215.5,4
camk2a,482.635,293.68,5,824.666666666667,3
camk2a,470.635,288.013333333333,0,1669.33333333333,3
camk2a,470.233,305.242333333333,2.66666666666667,877.333333333333,3
camk2a,403.233,309.909,2,1636.33333333333,3
camk2a,431.301666666667,320.346666666667,6,972,3
camk2a,459.66175,302.0395,0,1173.5,4
camk2a,414.16175,263.7895,4.5,1278.75,4
camk2a,422.41175,284.0395,2.75,1059,4
camk2a,413.66175,303.5395,6,1224.5,4
camk2a,439.66175,288.2895,3,1060.25,4
camk2a,434.388666666667,248.679666666667,5.33333333333333,974,3
camk2a,492.968333333333,267.68,4,951,3
camkk1,442.879,246.4085,3,1112.75,4
camkk1,423.711333333333,322.214666666667,5,747.333333333333,3
camkk1,430.629,263.4085,3,1692.5,4
camkk1,433.379,313.6585,5,1095.75,4
creb3l1,432.996,323.618333333333,0,1270,3
csnk2a1,416.13,319.738333333333,4.33333333333333,819.666666666667,3
csnk2a1,426.87,295.937666666667,6,908.666666666667,3
ctbp1,425.796,259.648,0,1066.25,4
ctbp1,438.886,306.642666666667,4.33333333333333,975.333333333333,3
ctbp1,444.094666666667,261.555,1.66666666666667,1157,3
ctnna2,445.697,319.75,4.66666666666667,716.666666666667,3
daxx,482.274666666667,261.650666666667,0,1063,3
dgkb,441.902666666667,332.370666666667,6,1054.66666666667,3
dgkb,436.208666666667,314.534333333333,2,1218,3
dlg3,440.543333333333,312.882333333333,4,1126.66666666667,3
dlg3,417.141333333333,309.111333333333,3.33333333333333,1595.66666666667,3
dlg3,434.392666666667,320.287333333333,0,1103.66666666667,3
dlg3,445.961333333333,321.817333333333,6,1123.33333333333,3
dusp8,443.40175,272.08375,3.5,1008.25,4
eif4e,410.432,316.02175,0,1392.75,4
eno2,430.262666666667,327.619,2.66666666666667,957,3
eno2,422.471333333333,312.531333333333,0,1332,3
fbxw11,432.815,329.165,1,1137.33333333333,3
fgf14,434.833,311.58025,0.75,1041.75,4
fyn,458.955666666667,261.414666666667,2,1097,3
gnai1,407.452,310.35175,0.25,1271.5,4
gnaq,424.79025,323.54725,3.75,1063.25,4
gnaq,418.211666666667,308.175,1,1810,3
gng2,442.632333333333,232.592333333333,4,888.666666666667,3
gng2,443.6745,317.4485,2.25,836.5,4
gng2,490.812333333333,281.757666666667,3,984,3
gng2,471.632333333333,261.592333333333,0,853,3
gng4,415.290666666667,320.03,2,1007.33333333333,3
gria2,426.999333333333,310.131666666667,0,1379.33333333333,3
grm7,439.091666666667,327.393333333333,2.33333333333333,766,3
gsk3b,430.962,329.072666666667,5,996.333333333333,3
impad1,428.713333333333,323.330333333333,0,1417,3
inpp4a,440.8855,325.26275,3,923,4
inppl1,472.1005,245.0855,0.25,1028.25,4
itpr1,459.36375,273.8135,5.25,1108.5,4
itpr1,425.739333333333,247.202666666667,5.33333333333333,885.666666666667,3
jun,416.787333333333,312.309666666667,0,998.333333333333,3
magi1,443.29525,256.02025,3,977.75,4
magi1,423.218333333333,315.805666666667,2.33333333333333,1577,3
maml1,428.781333333333,297.878,6,972.666666666667,3
map2k1,448.899,324.628,6,962,4
map2k1,419.278,310.139333333333,0,1473.66666666667,3
