geneID,x,y,z,intensity,seeds
adra1a,460.561,1122.8,2.66666666666667,1175.33333333333,3
akt3,494.238,1097.579,0,1029.33333333333,3
akt3,418.238,1124.579,5,725.666666666667,3
akt3,492.788,1086.30133333333,3.66666666666667,749.666666666667,3
akt3,429.238,1137.579,0,880,3
akt3,425.788,1133.30133333333,4,658.666666666667,3
apc,444.141,1106.94775,6,761,4
apc,399.062,1112.267,0,793.666666666667,3
atp1b3,407.187666666667,1142.53566666667,4,1163.33333333333,3
cacna1b,405.2135,1108.00125,0,774.75,4
cacna1e,458.844333333333,1124.85466666667,4,1021,3
cacna1e,414.1785,1130.41125,5.25,642.5,4
cacna1e,472.509,1086.10566666667,2,682.666666666667,3
cacna1e,426.844333333333,1148.85466666667,0,909.666666666667,3
cacnb2,435.439333333333,1129.34733333333,0.333333333333333,772,3
cdk2,425.503333333333,1135.25133333333,0,551,3
cers6,460.730333333333,1106.86766666667,0,1144,3
crkl,469.0115,1160.39475,6,764.5,4
csnk1g3,443.50725,1135.58625,6,736.25,4
csnk2a2,466.920666666667,1114.768,2,719.666666666667,3
dgkg,463.24025,1118.6885,0,773.5,4
dnm3,408.99,1113.50666666667,6,670,3
dusp3,480.43275,1097.336,6,749.75,4
eif4b,402.81175,1120.6745,6,859,4
eif4b,411.02,1106.45666666667,4,806.666666666667,3
foxo3,446.19425,1085.335,0,907.5,4
fzd3,471.932,1104.46775,6,888.25,4
fzd3,408.242666666667,1127.29033333333,4.66666666666667,707.666666666667,3
gabarapl1,487.578,1088.8775,5.75,1100,4
gabarapl1,425.104,1144.83666666667,1.33333333333333,912.333333333333,3
gabarapl1,495.710333333333,1094.80966666667,0.666666666666667,580.666666666667,3
gabbr2,423.22975,1125.3305,2,966.5,4
gabbr2,442.22975,1096.3305,6,914.25,4
gabbr2,403.22975,1108.0805,0,739.75,4
gabbr2,438.338,1104.29933333333,5.66666666666667,574.333333333333,3
gabbr2,413.004666666667,1127.29933333333,6,637.666666666667,3
gna13,443.572333333333,1160.29633333333,6,567.666666666667,3
gna13,430.03725,1147.50575,0,874.75,4
gnal,449.049333333333,1092.34033333333,6,647,3
gnb5,452.29525,1095.87075,1.25,942,4
gnb5,429.04525,1095.37075,1.25,785.5,4
gpc4,423.512666666667,1120.31733333333,2,915,3
grin2a,469.661,1124.987,6,924.5,4
grin2a,414.487666666667,1120.95566666667,2,601.666666666667,3
grin2a,494.487666666667,1093.95566666667,6,831,3
grin2a,457.154333333333,1079.289,4,711,3
grin2a,448.070666666667,1101.938,6,678.666666666667,3
grin2a,417.161,1137.237,2.5,1249,4
grin2a,479.411,1088.987,0,714.5,4
grin2a,468.487666666667,1150.289,3,879,3
grin2a,464.154333333333,1091.289,5,594,3
grin2a,405.404,1131.938,6,849,3
grin2a,450.737333333333,1092.60466666667,6,632.666666666667,3
grin2a,465.463666666667,1123.10833333333,6,868.666666666667,3
gucy1b1,431.75475,1097.62525,0,669,4
hdac5,461.19225,1129.755,2.75,784.25,4
hdac5,408.497666666667,1119.15733333333,6,708,3
inpp5d,414.75475,1121.68125,5.25,755.25,4
