geneID,x,y,z,intensity,seeds
1300017j02rik,675.084666666667,1232.221,0.333333333333333,730.666666666667,3
adra2a,606.862666666667,1265.29633333333,2,705,3
agap2,654.565333333333,1264.15333333333,4,933.333333333333,3
agap2,612.518666666666,1253.84133333333,2.33333333333333,1050,3
agap2,654.762,1257.094,3,877,1
agap2,645.762,1263.094,2,541,1
angpt1,675.078666666667,1253.34466666667,1.66666666666667,770.333333333333,3
angpt1,663.745333333333,1214.34466666667,0,782,3
arrb1,635.23,1260.854,6,585,1
atp2b1,630.653666666667,1267.392,0,689,3
atp2b1,656.35325,1255.151,3,983.5,4
atp2b1,651.60325,1272.151,4,1042,4
atp2b1,629.10325,1259.901,3,1634.75,4
atp2b1,661.881333333333,1257.826,0.333333333333333,1667,3
bad,656.32225,1266.50725,0,891.5,4
bad,673.382,1247.99,4,1091,1
bmpr2,649.629,1265.3095,4,780.5,4
bmpr2,617.629,1258.0595,4,1455.25,4
bmpr2,651.129,1220.0595,2.25,1775.25,4
brca1,673.742,1227.118,0,1219,1
btc,629.619,1249.79733333333,0.333333333333333,722.333333333333,3
cacna1c,608.219666666667,1254.274,0,856.666666666667,3
cacna2d1,615.841333333333,1272.09033333333,0,739,3
cacna2d1,644.43175,1273.14775,2.25,885.25,4
cacna2d1,640.841333333333,1278.757,1,1084.66666666667,3
cacng8,641.547333333333,1244.25,4.33333333333333,903.333333333333,3
camk2a,647.41175,1226.5395,6,1027.75,4
camk2a,634.66175,1253.5395,1.75,899.75,4
camk2a,617.301666666667,1257.68,4.33333333333333,944.666666666667,3
camk2a,648.16175,1244.7895,4.75,1386.75,4
camk2a,662.66175,1253.7895,1,1115.5,4
camk2a,611.66175,1262.0395,4.5,1151.5,4
camk2a,643.41175,1252.0395,4,1183.5,4
camk2a,652.057,1260.88933333333,2,1047.33333333333,3
camkk1,620.440666666667,1252.91033333333,5.66666666666667,794.333333333333,3
camkk1,651.379,1218.4085,0.25,1923.5,4
camkk1,641.823,1255.1655,2,937,2
camkk2,634.473666666667,1242.95333333333,1,1141.33333333333,3
camkk2,613.473666666667,1266.95333333333,6,1003.33333333333,3
ccne2,648.612,1247.59166666667,3,875.666666666667,3
cdc25b,633.110333333333,1247.138,0,687.666666666667,3
cdipt,636.307,1274.06325,5,798.25,4
cdk4,614.320666666667,1249.875,5.66666666666667,659,3
cds1,663.969,1234.558,1,827,1
cftr,652.192,1261.05,3,704,1
chuk,630.717666666667,1245.124,1,788.333333333333,3
crk,616.055,1260.8235,0.5,1147,2
csnk2a1,649.064666666667,1232.356,2.33333333333333,1310.66666666667,3
daxx,657.0875,1235.404,0,1261,4
degs1,642.037,1251.848,4,760,2
dgkb,650.77675,1267.4305,0,1385.75,4
dgkb,658.27675,1252.4305,0,1798.5,4
dgkb,621.713666666667,1261.75,0,1434,3
dlg3,650.948,1219.431,1,671,1
dll1,652.612666666667,1230.127,0.333333333333333,1144.33333333333,3
efna4,649.159666666667,1254.948,4.33333333333333,958.666666666667,3
efna4,643.195,1254.824,3,1023,1
egln2,659.605666666667,1216.245,0,970.333333333333,3
egln2,645.742,1247.118,0,1260,1
eno2,661.279333333333,1257.01033333333,0,1308,3
eno2,643.596,1256.619,3.66666666666667,1470.66666666667,3
eno2,651.0785,1260.38025,4.25,778,4
eno4,650.677,1261.266,3,735,1
fbxw11,621.468666666667,1264.524,3,790.333333333333,3
fbxw11,649.005,1239.17966666667,4,1027,3
fyb,622.272666666667,1262.96566666667,4,716.666666666667,3
fyn,657.760333333333,1270.193,1,1025.66666666667,3
fyn,626.955666666667,1278.41466666667,4.33333333333333,810,3
gna11,643.0905,1251.283,6,679,2
gnai1,663.427333333333,1265.24766666667,1.66666666666667,1342.33333333333,3
gnai1,643.452,1247.10175,6,979,4
gnaq,652.753666666667,1250.42066666667,4,862.333333333333,3
gnaq,649.878333333333,1264.175,5,1131.66666666667,3
gnaq,672.211666666667,1227.50833333333,0,904.666666666667,3
gnaq,651.878333333333,1232.175,3,1521.66666666667,3
gnaq,660.966,1257.472,0,1669,1
gng12,615.913666666667,1272.286,5.66666666666667,810,3
gng2,656.299,1245.92566666667,1.66666666666667,763.666666666667,3
gng2,620.6,1266.8135,0.5,969.5,2
gng2,620.249,1266.0835,2,1224,2
gria2,657.332666666667,1214.465,0,997.666666666667,3
gria2,637.666,1271.465,6,821,3
gria2,620.999333333333,1253.465,2,865,3
grin1,620.677,1275.266,3,797,1
grin2c,659.195,1222.824,0,690,1
gsk3b,617.9715,1269.5545,0,1204.25,4
hcar1,678.304666666667,1238.99866666667,0,894.666666666667,3
hhip,638.948,1261.431,0,1020,1
hif1a,625.6265,1262.2225,3,954,2
igf1r,668.311,1239.02433333333,5.66666666666667,751.333333333333,3
il15,646.485666666667,1247.20233333333,0,1698,3
il2rb,671.9,1247.927,4,937,1
inhbb,674.112,1247.37933333333,4,1106,3
inhbb,632.445333333333,1261.71266666667,6,864.333333333333,3
inpp4a,653.247,1261.34466666667,0.333333333333333,1023,3
inpp4a,657.418333333333,1220.26733333333,4.66666666666667,716,3
inpp5f,618.656666666667,1264.462,3,830.333333333333,3
itgav,640.064666666667,1261.60133333333,0,719.666666666667,3
itgb6,673.84325,1227.68875,0.25,690,4
itpk1,638.941666666667,1250.73366666667,6,793.333333333333,3
itpr3,657.261,1266.521,0,976,1
lama4,635.481,1274.119,6,827,1
lama4,625.789,1261.443,4,766,1
lbp,634.992666666667,1259.96066666667,6,789.666666666667,3
llgl2,662.452,1215.428,0,854,1
lrp6,654.525,1241.669,1,898,3
map2k1,624.278,1270.13933333333,0,1525.33333333333,3
map2k1,646.226,1252.714,4,664,2
map2k1,635.611333333333,1270.13933333333,5.33333333333333,1042.33333333333,3
map2k5,664.686,1229.104,1,993.666666666667,3
map2k5,638.9,1266.927,3,877,1
map3k12,673.878666666667,1233.41866666667,0,973.666666666667,3
mapk10,645.34575,1269.87725,6,934,4
mapt,676.261,1232.521,0,1013,1
mapt,616.261,1260.521,1,885,1
mc2r,672.287333333333,1248.14766666667,4,725,3
met,671.412,1230.44,0,703,1
met,625.891333333333,1264.40766666667,6,784,3
mmp7,647.789,1244.443,6,699,1
mtmr1,656.906,1262.79733333333,3,987.666666666667,3
mtmr1,618.87975,1272.35225,6,980.5,4
mtmr1,650.3745,1227.917,3.5,1023.5,2
mtmr7,659.683333333333,1218.811,0.333333333333333,656.666666666667,3
nck1,624.948,1261.431,4,1084,1
nos1,649.6905,1227.63075,3,1013.75,4
notch1,655.399,1242.61,2,642,1
ntrk2,661.771,1227.07066666667,0,764.666666666667,3
pak1,652.11525,1215.1425,0.5,1113.25,4
pak3,648.282666666667,1235.68766666667,5.33333333333333,1059.66666666667,3
pak3,618.108,1266.94933333333,6,869.333333333333,3
pak3,644.188,1266.2085,3,944,2
pak4,611.195,1262.824,4,803,1
phlpp2,633.373333333333,1239.89133333333,6,902.333333333333,3
phlpp2,646.6965,1252.35,4,943.5,2
pik3r2,637.33825,1271.8105,2,821.5,4
pikfyve,612.288666666667,1259.70333333333,5,926.666666666667,3
pip4p1,638.00625,1256.182,3,1079.75,4
pip5k1a,627.43475,1275.3295,2.75,651.5,4
pla2g4d,646.902,1272.03,1,713,1
plcd3,655.243,1258.01033333333,3.66666666666667,894,3
plcg2,661.412,1213.44,1,667,1
plk4,657.237,1262.646,3,619,1
ppard,663.634,1265.391,0,899,2
ppp2r2a,653.4175,1266.1155,5.75,947.25,4
prickle1,654.527333333333,1256.46433333333,2,796,3
prkaca,667.22575,1236.74025,0,738.75,4
prkag2,647.76,1272.13725,1.5,881.5,4
prkag2,665.76,1262.13725,2,850.75,4
prkca,617.30375,1273.1005,0.25,1281.75,4
prkg2,665.261,1262.521,1,1086,1
ptk2,681.228,1227.167,2,925,1
rab2a,642.455666666667,1261.27166666667,2,1113.33333333333,3
rab2a,623.038,1270.23033333333,0.333333333333333,1144,3
rab2a,653.742,1238.118,1,1316,1
rab8a,673.3675,1238.299,4.5,2188,2
rab8a,673.332,1238.373,0.333333333333333,2034.66666666667,3
rac1,637.085333333333,1261.93566666667,0,1199.33333333333,3
rasgrf1,620.965,1274.8625,2.5,616.5,4
rasgrf1,646.876666666667,1277.19866666667,0.333333333333333,1190.66666666667,3
rasgrf1,669.699333333333,1245.11866666667,0,957,3
rasgrf1,681.543333333333,1242.19866666667,0.666666666666667,961.333333333333,3
rassf6,655.954666666667,1242.29233333333,2,1169.66666666667,3
rgl1,659.949666666667,1222.401,0,883.666666666667,3
rps6ka4,629.742,1253.118,0,1028,1
rps6kb1,662.969,1267.558,3,714,1
rps6kb2,671.11,1230.15666666667,1,801.333333333333,3
serpine1,646.68925,1263.36475,2,1110.5,4
shh,657.757333333333,1227.23466666667,0,1109,3
sipa1,673.417,1226.01625,0,991.75,4
sipa1l2,633.453,1266.63366666667,0,850.666666666667,3
slc2a1,625.2285,1261.4355,4,1023.5,2
slc9a1,655.88,1240.793,2,927,1
smad1,655.594333333333,1236.495,0,858.333333333333,3
snw1,640.526,1268.664,4,579,1
spop,671.1705,1261.21475,0,1211,4
spred2,650.238,1261.5655,3,928.25,4
spry1,656.948,1267.431,0,765,1
srf,641.061333333333,1261.271,6,719.333333333333,3
tbl1xr1,639.069666666667,1242.061,0.333333333333333,1358.66666666667,3
tbl1xr1,633.069666666667,1266.061,6,786,3
tgfb2,652.891666666667,1243.634,3.66666666666667,928.333333333333,3
thbs4,615.982,1261.29366666667,2,758.333333333333,3
tsc1,644.035333333333,1266.93866666667,4,1055,3
vdac1,660.113333333333,1266.29766666667,2.66666666666667,773,3
ywhab,643.859,1256.938,6,1191.66666666667,3
ywhag,651.4985,1267.11975,2.75,777.75,4
ywhag,629.4985,1272.36975,5,978.5,4
ywhag,649.2485,1245.61975,3,1114.75,4
ywhag,663.769,1266.126,1,1499,1
ywhag,644.9985,1259.11975,3,1102.5,4
ywhag,628.1475,1263.895,6,1089.5,2
fake4,649.268666666667,1230.637,3,971.333333333333,3
fake9,662.536666666667,1215.15066666667,0,710,3
fake12,648.95,1255.33766666667,1,734.333333333333,3
fake20,627.341333333333,1265.041,6,727.666666666667,3
fake22,649.452,1255.428,0,1370,1
fake23,663.237,1267.646,4,905,1
fake25,673.992,1238.6335,6,2103.5,2
fake29,641.774333333333,1259.199,4.33333333333333,791.666666666667,3
fake30,682.021,1226.796,2,938,3
fake64,657.412,1262.44,3,606,1
fake66,630.526,1251.664,0,600,1
