geneID,x,y,z,intensity,seeds
adora1,1262.366,1680.305,4,560.333333333333,3
aph1b,1270.254,1667.26275,3,703.5,4
atm,1293.472,1648.125,3,1266,1
atp1b4,1294.2135,1648.32475,0,622.5,4
bcl2l1,1292.229,1646.188,3,847,1
cacna1e,1245.17766666667,1675.188,2,666.333333333333,3
cers5,1284.84966666667,1664.58766666667,6,582,3
chrm1,1305.66466666667,1652.89133333333,6,734,3
col11a2,1260.878,1679.806,0,607,1
csnk1g3,1271.04366666667,1683.44266666667,0,738.333333333333,3
eif4b,1280.45633333333,1642.29733333333,5,941.333333333333,3
fzd3,1249.24266666667,1687.29033333333,5.66666666666667,635,3
gabarapl1,1299.43733333333,1659.83666666667,6,640.333333333333,3
gabarapl1,1289.078,1664.8775,2,703.5,4
gabarapl1,1302.104,1651.17,5.33333333333333,661.333333333333,3
gabarapl1,1288.078,1661.3775,2,985.25,4
gabbr2,1300.72975,1658.3305,0,1031.25,4
gna13,1296.239,1648.29633333333,3.66666666666667,619,3
gnal,1291.04933333333,1668.67366666667,0,654.333333333333,3
gnb5,1293.7465,1648.741,6,783.5,2
grin2a,1250.46366666667,1697.775,6,593,3
grm6,1262.97,1680.44733333333,2,546.333333333333,3
inpp5d,1247.744,1687.093,0,639,1
irf9,1294.1815,1648.546,3.5,971,2
irf9,1253.298,1680.582,4,561.666666666667,3
irf9,1261.298,1680.24866666667,0,559.666666666667,3
itga7,1293.655,1647.47,0.5,595.5,2
itgal,1293.14,1648.311,3,918,1
lamc1,1294.09825,1652.369,3,924,4
magi3,1265.03766666667,1701.864,2,810.666666666667,3
mapk1,1293.15725,1639.35525,1.25,725.75,4
mapk1,1279.38566666667,1664.432,0.666666666666667,610.666666666667,3
mcl1,1292.9895,1640.703,4,695.25,4
mcl1,1259.378,1679.99,3,825,1
mef2c,1285.94425,1685.60125,0,716.25,4
mef2c,1303.69425,1644.10125,6,726,4
mef2c,1297.99433333333,1664.31033333333,1,1406.66666666667,3
mef2c,1274.69425,1636.85125,4,835,4
nfatc3,1271.80725,1700.1055,5,827.75,4
nfkb2,1260.531,1679.654,2,537,1
npr2,1249.2815,1680.768,3.75,759.75,4
nras,1287.62025,1673.22275,6,596.75,4
nrg1,1294.846,1648.484,5.66666666666667,640,3
numbl,1301.07733333333,1656.021,6,588.666666666667,3
p2rx4,1295.976,1648.557,0,621,1
pde1b,1288.20033333333,1648.72233333333,6,590.666666666667,3
pde1b,1292.213,1647.82,2,642,1
pik3c3,1289.15275,1641.2355,0,853.75,4
plcd4,1276.778,1645.11,3,537,1
plk2,1295.468,1648.43,0,578,1
plpp1,1297.44633333333,1645.30066666667,4,666,3
prkacb,1274.235,1649.94733333333,2,618,3
prkacb,1245.31133333333,1671.46633333333,0.333333333333333,618.666666666667,3
prkce,1275.04,1634.82333333333,3,699,3
rag2,1304.0105,1646.992,0,540,2
ralbp1,1285.434,1633.28233333333,4.33333333333333,813.666666666667,3
rapgef5,1294.778,1661.34825,1.25,731,4
rapgef5,1290.028,1641.84825,2.5,1108.25,4
rasa3,1286.4495,1657.533,2.25,724.75,4
rgs14,1297.337,1648.24,4,614,1
rock2,1275.986,1682.94233333333,2.33333333333333,663.333333333333,3
rras2,1240.71233333333,1670.34233333333,6,707,3
slc8a2,1277.229,1644.188,4,585,1
smo,1247.493,1687.482,0,567,1
sod2,1305.142,1646.97533333333,0,641,3
stam,1269.82466666667,1643.313,1,642.666666666667,3
tnfrsf13c,1252.49,1681.33,4,567,1
trp53bp2,1302.36266666667,1658.19333333333,2,859.666666666667,3
vav3,1260.778,1680.11,0,559,1
ywhaq,1294.43266666667,1657.384,1,736.333333333333,3
ywhaq,1300.4805,1659.456,0,558,2
zfyve16,1298.30125,1646.3245,5,764,4
