geneID,x,y,z,intensity,seeds
abl1,1302.08166666667,510.855333333333,3.66666666666667,778,3
adipor1,1296.61966666667,524.557666666667,0.666666666666667,888.666666666667,3
agpat4,1379.65333333333,527.558,0.666666666666667,806.666666666667,3
akt3,1355.369,551.09,3,1111.5,2
aldoart1,1294.38666666667,524.042,0.666666666666667,699,3
apc,1301.141,499.19775,3,708.25,4
aph1b,1298.53466666667,523.199333333333,3,1013,3
asah1,1364.348,536.84775,4,941,4
atm,1304.90033333333,486.144,2,641.333333333333,3
bdkrb1,1387.49,546.33,5,547,1
bmp5,1317.88266666667,506.666,6,742,3
cacna1e,1335.27866666667,519.279666666667,6,654.666666666667,3
cacna1e,1307.1785,549.16125,6,675.25,4
cacna1e,1388.4285,526.41125,6,625.75,4
cacna1e,1310.1785,517.16125,0.75,646.5,4
cacna1i,1306.7645,512.36425,0,771.25,4
cblb,1299.52833333333,514.744666666667,2.66666666666667,690.666666666667,3
ccng2,1314.0575,519.175,4.5,650,2
cd36,1304.744,515.093,2,627,1
cers6,1294.6075,528.523,3.5,734,2
crkl,1316.7615,505.14475,5.75,871.5,4
crkl,1300.34866666667,520.526333333333,5,854.333333333333,3
crkl,1312.976,519.557,5,552,1
csnk1g1,1303.48875,518.54675,4.25,658.25,4
csnk1g3,1377.25725,535.08625,6,773.75,4
csnk1g3,1279.75725,504.83625,0,712.5,4
csnk1g3,1302.25725,491.33625,2,741.25,4
csnk1g3,1297.564,515.368333333333,6,620.333333333333,3
cyth1,1333.43666666667,502.173666666667,0,828,3
dgkg,1352.57733333333,514.855333333333,6,696,3
dvl3,1324.62975,509.1615,2,766.5,4
eif4b,1357.945,534.081666666667,0.666666666666667,778.333333333333,3
eif4b,1317.31175,505.4245,3.25,964.75,4
eif4b,1327.945,510.748333333333,3,780,3
eif4b,1286.56175,519.6745,3,1096.75,4
eif4b,1323.945,518.748333333333,0,1061,3
eif4b,1302.35333333333,523.123333333333,0,945,3
eif4b,1290.4785,511.2195,3.5,1292,2
ep300,1301.064,515.123,6,572,3
ep300,1381.68,539.258,4,561,1
