hyb,ch,x,y,z,int
0,1,703.8103373498415,1963.845305800768,1.122677272301882,1820.227975433027
0,1,735.2133075267868,1978.1937897190985,1.1129163479436852,3354.4753571282035
0,1,728.9741849263031,1975.1168219024328,1.117844771095448,1658.4442410720785
0,1,742.3907251870434,1978.5411675450134,1.836631116635431,352.1096008099814
0,1,746.872543806288,1999.1835202316959,1.0813421487164594,3069.0301959189705
0,1,754.7828445835628,2012.710329251156,1.1040248573451763,2268.924815160577
0,1,795.1932177648988,1981.2758595840128,1.1278287441246095,1668.6710015272706
0,1,781.5043329881884,1971.093631998141,1.147367503501025,1345.9061371382368
0,1,798.327459148276,1987.1619209328321,1.1768328000996504,1839.949490953849
1,1,752.1829557590961,1945.7910253826885,1.1406898596956565,2416.902308519321
1,1,762.3799288802333,1946.0730380121067,1.0895191329855394,1993.2050404556344
1,1,793.2934893475186,2000.6256063187466,1.1127300068783468,4125.384880280029
1,1,798.7668241923241,2014.7370834316207,1.125851752096844,2968.500124112541
1,1,799.862144483667,2006.422592631956,1.827771065390819,533.1636150142817
1,1,789.4652618562724,2007.631584241178,1.1814817098874404,1914.3122219199795
1,1,751.6221758742206,1992.7939575723678,1.0124434030901492,2563.6936519549217
2,1,740.6229917927255,1983.254703655404,1.8653907585126641,331.6406133989691
2,1,742.9681585815956,1969.1597407032602,1.117294862976003,1277.2872001839598
2,1,738.4869602058587,1943.985222394137,1.1512529897196484,1383.421886462686
3,1,760.476453918798,1994.2141919306805,1.0908223220767321,1363.4669896065345
3,1,794.7794286296948,2001.559018205786,1.0852940875838597,1766.6994078447538
4,1,756.3738304524945,2017.104382057232,1.1643394764978907,1663.3927815898267
4,1,777.8183062955908,1968.1384112072967,1.3760081037328895,501.2945521980578
4,1,771.8803788709636,1993.664905327941,1.086440393678251,1831.745375610102
5,1,692.4127518784697,1960.5562692696035,1.1504686889386784,2502.506927163208
5,1,765.3351412103498,1980.509236780051,1.9068572941713569,394.9650741003025
5,1,731.8688523647197,1966.3589971730719,1.1786833457921364,2455.5533507689
5,1,789.9232219782489,1976.6747651561745,1.0911397127537372,2242.8044803416315
5,1,705.6036546497355,1955.652490820341,1.1694914563018886,2203.022952692761
5,1,756.5498981722047,1990.7437833271924,1.164192244493303,2597.2142789841396
